,user,date,text,location,coordinates
0,newsmax,Thu Aug 05 00:45:08 +0000 2021,The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be ful… https://t.co/8eE2Lye6G9,United States,
1,OmnaTigray,Sun Aug 01 21:55:29 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/Mu7kCrMAkT,,
2,Reuters,Wed Jul 28 21:10:00 +0000 2021,England will allow fully vaccinated visitors from the European Union and the United States to arrive without needin… https://t.co/ZBqxtqahjm,Around the world,
3,Tharris29,Thu Aug 05 14:03:04 +0000 2021,News: Middle East airlines welcome amber list decision: Both Qatar Airways and Emirates have welcomed a decision to… https://t.co/mZMS7T6Vhx,Living and Loving ,
4,laxradar,Thu Aug 05 14:01:56 +0000 2021,"United Airlines flight #UAL1110 spotted at 11,475 feet! https://t.co/Vssweq80Z7","Los Angeles, CA",
5,laxradar,Thu Aug 05 14:00:53 +0000 2021,"United Airlines flight #UAL2168 spotted at 28,950 feet! https://t.co/2IhQpcWHg3","Los Angeles, CA",
6,Refess,Thu Aug 05 13:58:40 +0000 2021,"Middle East airlines welcome amber list decision - Missing Attachment
Two leading Middle Eastern airlines have welc… https://t.co/xcw7ViDiQU",,
7,NerotanprprB_4,Thu Aug 05 13:58:28 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…",千葉のどっか,
8,_monikatorres,Thu Aug 05 13:55:59 +0000 2021,@TheSocialCTV Definitely not by getting dragged out . We don’t want another  United Airlines fiasco…,Everywhere,
9,laxradar,Thu Aug 05 13:55:58 +0000 2021,"United Airlines flight #UAL1045 spotted at 5,800 feet! https://t.co/HWLz62z7Kf","Los Angeles, CA",
10,FOX48tv,Thu Aug 05 13:53:09 +0000 2021,"United Airlines adds direct flights for traveling LSU, Saints fans https://t.co/0G5dcoADPA","Alexandria, LA",
11,Scar1949,Thu Aug 05 13:53:00 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,,
12,rebecca_rheiner,Thu Aug 05 13:52:46 +0000 2021,United airlines can suck my left tit.,,
13,AboveHvilleTN,Thu Aug 05 13:49:26 +0000 2021,"UAL2113 N54241 Boeing 737NG 824/W United Airlines: 3.8 mi away @ 34000 ft and 59.6° frm hrzn, heading SW @ 0.0mi/h… https://t.co/b0gSbrMjBs","Hendersonville, TN",
14,laxradar,Thu Aug 05 13:49:09 +0000 2021,"United Airlines flight #UAL1618 spotted at 16,775 feet! https://t.co/k2uYxS0GZv","Los Angeles, CA",
15,kurotal,Thu Aug 05 13:47:21 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…",元の J1AA 無線局の近く,
16,TSTGTVCD,Thu Aug 05 13:47:04 +0000 2021,@virgil_30 United airlines doing nasty little things to a great song,"New Haven, CT",
17,laxradar,Thu Aug 05 13:47:04 +0000 2021,"United Airlines flight #UAL2235 spotted at 20,850 feet! https://t.co/GalklmrqBA","Los Angeles, CA",
18,BoardingArea,Thu Aug 05 13:46:05 +0000 2021,United Airlines Adds 74 Football Flights This Autumn https://t.co/ofOL8CDlqz via @LiveandLetsFly,,
19,sovietman1918,Thu Aug 05 13:45:56 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…",,
20,LiveandLetsFly,Thu Aug 05 13:41:29 +0000 2021,United Airlines Adds 74 Football Flights This Autumn - https://t.co/jP3GJJmQIF https://t.co/tIxdgV1sHw,"Los Angeles, CA",
21,kyn737,Thu Aug 05 13:40:56 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…",日本 千葉,
22,bonakuragxo,Thu Aug 05 13:35:18 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…","Tokio, Japanujo",
23,stinson_lakisha,Thu Aug 05 13:31:50 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/QBTjhsrvLq,"Florida, USA",
24,COVID_Scale,Thu Aug 05 13:31:18 +0000 2021,"Since the start of the pandemic, 631,309 Americans have died from #COVID19 (14.8% of all deaths worldwide). That is… https://t.co/Fce2jBuGS0",Earth,
25,laxradar,Thu Aug 05 13:31:16 +0000 2021,"United Airlines flight #UAL2616 spotted at 2,500 feet! https://t.co/lSM2WchHLf","Los Angeles, CA",
26,A_Air_0,Thu Aug 05 13:30:00 +0000 2021,"UNITED AIRLINES

BOEING 747 https://t.co/8gKVbCkZQ6",,
27,RSG50068423,Thu Aug 05 13:28:04 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,,
28,Ebele_,Thu Aug 05 13:27:59 +0000 2021,"RT @Adesolafolabi: Nigeria has recently witnessed a rise in new private airlines from United Nigeria, Cally Air to Green Africa. @Ebele_ sh…",,
29,StyleCareers,Thu Aug 05 13:27:43 +0000 2021,"https://t.co/vCQfubGPJW - NATIONAL ACCOUNT MANAGER - AIRLINES (Remote Option Possible) - Dodgeville, Wisconsin, United States - Permanent",St Louis,
30,StyleCareers,Thu Aug 05 13:26:59 +0000 2021,"https://t.co/v02OBM2z6r - ASSOCIATE BUSINESS DEVELOPMENT MANAGER- Airlines (Remote Option Possible) - Dodgeville, Wisconsin, United States",St Louis,
31,BTN_News,Thu Aug 05 13:24:11 +0000 2021,Both #QatarAirways and #Emirates have welcomed a decision to add the United Arab Emirates and #Qatar to the amber l… https://t.co/eJNdj4fYCT,Global,
32,laxradar,Thu Aug 05 13:20:41 +0000 2021,"United Airlines flight #UAL471 spotted at 2,075 feet! https://t.co/HGMYz1jyD2","Los Angeles, CA",
33,ssojournerr,Thu Aug 05 13:18:56 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,,
34,laxradar,Thu Aug 05 13:15:52 +0000 2021,"United Airlines flight #UAL1706 spotted at 19,050 feet! https://t.co/0rAknv0JoH","Los Angeles, CA",
35,WishListTravel1,Thu Aug 05 13:15:35 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/Sh9ySYolf6,"Elkins, AR",
36,FlyCruiseStay,Thu Aug 05 13:14:44 +0000 2021,@simple_flying ORD-LAS on United Airlines back in the late 90's! D.H.,"Ireland, United Kingdom & USA.",
37,ThatGuyShav,Thu Aug 05 13:11:06 +0000 2021,Trying to get my sister a job at United Airlines so I can fly state to state free 😭,E57th - NYC,
38,AboveHvilleTN,Thu Aug 05 13:10:53 +0000 2021,"UAL2326 N76503 Boeing 737NG 824/W United Airlines: 1.4 mi away @ 35000 ft and 78.0° frm hrzn, heading S @ 0.0mi/h 0… https://t.co/DUPev15GmN","Hendersonville, TN",
39,PhilippeDelteil,Thu Aug 05 13:10:31 +0000 2021,"I'm tweeting from a United Airlines plane... 

for free. @UnitedAirlines_","Santiago, Chile",
40,zeniadie,Thu Aug 05 13:09:14 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,,
41,Bucka1847,Thu Aug 05 13:08:40 +0000 2021,"RT @Bucka1847: Hmmm…INTERESTING…Spirit &amp; American Airlines are delaying flights caused by BAD WEATHER. Why do United, Delta, etc. fly from…",,
42,PreetamShetty23,Thu Aug 05 13:06:06 +0000 2021,RT @trivedi_gautam: My wife flew United Airlines from the US into Mumbai last night. The food was inedible ! When she asked for some other…,,
43,virgil_30,Thu Aug 05 13:05:00 +0000 2021,me (after my fifth time watching that deeply satanic United promotional safety video set to rhapsody in blue): I am… https://t.co/Bfqfdps2dQ,"Pittsburgh, PA",
44,Bucka1847,Thu Aug 05 13:04:33 +0000 2021,"Hmmm…INTERESTING…Spirit &amp; American Airlines are delaying flights caused by BAD WEATHER. Why do United, Delta, etc.… https://t.co/pVQsOVKRrE",,
45,laxradar,Thu Aug 05 13:04:05 +0000 2021,"United Airlines flight #UAL1888 spotted at 8,000 feet! https://t.co/kl7Xcf7oP1","Los Angeles, CA",
46,pajolicoe,Thu Aug 05 13:03:20 +0000 2021,"@LtclMonet Haha, I’m referring to Delta Airlines vs United Airlines. (American Airlines wasn’t considered as Covid… https://t.co/K4zZu6J0AJ","Shanghai, China",
47,MightyTravels,Thu Aug 05 12:59:50 +0000 2021,US$97 - Cheap flights to Miami from New York (United Airlines) https://t.co/egsgm2oF5y,,
48,aviacionline,Thu Aug 05 12:58:14 +0000 2021,"Porter intends to deploy the E195-E2s to destinations in Canada, the United States, Mexico and the Caribbean, from… https://t.co/xOEERIyMVu","Resistencia, Chaco, Argentina",
49,keseteyohanne,Thu Aug 05 12:57:58 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/jv9dxiSxip,,
50,EuropeanTraders,Thu Aug 05 12:51:46 +0000 2021,United boosts travel to England with new daily flights from Houston https://t.co/GEiHMa7mWV $DAL $UAL $JBLU $PENN… https://t.co/s6CMKVGu5F,Germany France Spain Italy NL,
51,oakley_red,Thu Aug 05 12:51:07 +0000 2021,"Last year, United belittled a passenger’s food allergies, and it just so happened the passenger was the sister of f… https://t.co/iXptDRBYnz","Florida, USA",
52,MightyTravels,Thu Aug 05 12:50:33 +0000 2021,US$117 - Cheap flights to Fort Myers from Chicago (United Airlines) https://t.co/csKU2oVU0v,,
53,laxradar,Thu Aug 05 12:48:43 +0000 2021,"United Airlines flight #UAL842 spotted at 6,350 feet! https://t.co/YK6qhGSqL1","Los Angeles, CA",
54,laxradar,Thu Aug 05 12:48:27 +0000 2021,"United Airlines flight #UAL1652 spotted at 11,525 feet! https://t.co/MmkYs3oOgj","Los Angeles, CA",
55,above_monroe,Thu Aug 05 12:39:47 +0000 2021,"🇺🇸 UNITED #UAL1807: 2.0mi away [37° elevation] @ 7825ft, heading ENE @ 335mph [United Airlines - #AIRBUS A319-131]… https://t.co/r0IAlOVC4o","New Jersey, USA",
56,laxradar,Thu Aug 05 12:39:26 +0000 2021,"United Airlines flight #UAL534 spotted at 10,150 feet! https://t.co/gubG1HHUvg","Los Angeles, CA",
57,laxradar,Thu Aug 05 12:38:13 +0000 2021,United Airlines flight #UAL674 spotted at 775 feet! https://t.co/LZ4BLt9GLO,"Los Angeles, CA",
58,AtSharingcost,Thu Aug 05 12:30:16 +0000 2021,US$377 – Cheap flights to San Juan from Sacramento (United Airlines) https://t.co/ewbjj9Jlwj,Glasgow,
59,hanetf,Thu Aug 05 12:30:00 +0000 2021,Good news for all #AmericanFootball fans🏈 @United has announced plans to add 74 flights between college towns and p… https://t.co/KoT3Wba3FJ,,
60,loumonaco,Thu Aug 05 12:29:12 +0000 2021,Touchdown! United Airlines Adds 74 Flights for College and Professional Football Games This Fall https://t.co/0NbYsaqHeH,"Springfield, New Jersey",
61,JaytheTrader,Thu Aug 05 12:21:14 +0000 2021,United Airlines adds 74 flights for college and professional football games this fall https://t.co/CdYMIsHsq0 via @WorldALNews,Texas,
62,laxradar,Thu Aug 05 12:18:37 +0000 2021,"United Airlines flight #UAL1147 spotted at 12,125 feet! https://t.co/gDqCkoKelC","Los Angeles, CA",
63,Riskline,Thu Aug 05 12:18:32 +0000 2021,🇺🇸 UNITED STATES OF AMERICA: Spirit Airlines cancels flights for the fourth consecutive day due to operational issu… https://t.co/4FpRBqr3hr,"Copenhagen, Denmark",
64,MightyTravels,Thu Aug 05 12:17:31 +0000 2021,US$377 - Cheap flights to San Juan from Sacramento (United Airlines) https://t.co/WmX920R2Io,,
