,user,date,text,location,coordinates
0,CNN,Sat Aug 14 18:01:13 +0000 2021,"In just the past few weeks, United Airlines, Google, Facebook, Tyson Foods, Equinox, Walmart and Disney announced p… https://t.co/7GTXCwp5g1",,
1,petemuntean,Tue Aug 10 21:30:02 +0000 2021,"JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, b… https://t.co/V11p8w1mLJ","Washington, DC",
2,CNBC,Sun Aug 15 14:59:00 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/IR3TmQVdse","Englewood Cliffs, NJ",
3,Rolando94470356,Sun Aug 15 18:02:48 +0000 2021,"RT @spotter_airline: United Airlines
Boeing 737-924/ER
N66828 @ LAX https://t.co/OmmhUkJPDW","San José, Costa Rica",
4,Steebie_K,Sun Aug 15 18:01:12 +0000 2021,Bag? She lose more bags than United Airlines https://t.co/UWEu0v1sVm,D.M.V/V.C.U,
5,sandtontimes,Sun Aug 15 18:00:48 +0000 2021,Get R500 off flights to The Big Apple! On sale with United Airlines! You can book flights from #Johannesburg -… https://t.co/YYXEO208mr,"Sandton, South Africa",
6,laxradar,Sun Aug 15 18:00:33 +0000 2021,"United Airlines flight #UAL1075 spotted at 2,025 feet! https://t.co/agu0Vp4GaK","Los Angeles, CA",
7,WMAR2News,Sun Aug 15 18:00:10 +0000 2021,Southwest Airlines is lowering expectations for its third quarter as the delta variant spreads rapidly across the U… https://t.co/2ociZJaoWO,Baltimore,
8,MikeVanDervort,Sun Aug 15 17:58:50 +0000 2021,United Airlines Flight Attendant Union Declines to Help Crewmembers Seeking a Vaccine Exemption https://t.co/JZs2TrqIVb,"Florida, Amsterdam (in dreams)",
9,laxradar,Sun Aug 15 17:58:11 +0000 2021,"United Airlines flight #UAL554 spotted at 6,075 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",
