,user,date,text,location,coordinates
0,Reuters,Mon Aug 16 02:05:11 +0000 2021,United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,Around the world,
1,EricTopol,Mon Aug 16 19:35:56 +0000 2021,"Pretty sharp contrast with the United States, where most airlines won't even require vaccination for their employee… https://t.co/4lhR2HXsLY","La Jolla, CA",
2,Reuters,Mon Aug 16 05:15:05 +0000 2021,United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/ZG6aTRTU0h https://t.co/jkqdr8ZfAb,Around the world,
3,laxradar,Tue Aug 17 02:15:46 +0000 2021,"United Airlines flight #UAL1004 spotted at 3,800 feet! https://t.co/nM6lF5WJ1G","Los Angeles, CA",
4,WNEMTV5news,Tue Aug 17 02:15:10 +0000 2021,"On Monday, United Airlines, Virgin Atlantic, Emirates and Flydubai all announced changes to flights to or over Afgh… https://t.co/tazV3vUk7V",Michigan,
5,rev1198,Tue Aug 17 02:13:27 +0000 2021,@Ishaa0810 American Airlines and United both good 😎,"Harrison, NY",
6,cNikonphoto,Tue Aug 17 02:09:10 +0000 2021,RT @Osinttechnical: United Airlines now taking a very long flightpath to avoid Afghan airspace https://t.co/mkVXiClQFc,,
7,laxradar,Tue Aug 17 02:07:06 +0000 2021,"United Airlines flight #UAL2283 spotted at 24,800 feet! https://t.co/nDDUSSBYoZ","Los Angeles, CA",
8,laxradar,Tue Aug 17 02:06:34 +0000 2021,"United Airlines flight #UAL1680 spotted at 11,025 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
9,Ishaa0810,Tue Aug 17 02:04:40 +0000 2021,"While Spirit is the worst airlines to fly with, United is the best 👌👌",United States,
10,mylesmundle,Tue Aug 17 02:04:07 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",Nova Scotia ,
11,laxradar,Tue Aug 17 02:03:31 +0000 2021,"United Airlines flight #UAL2283 spotted at 19,525 feet! https://t.co/nDDUSSBYoZ","Los Angeles, CA",
12,laxradar,Tue Aug 17 02:02:27 +0000 2021,United Airlines flight #UAL1680 spotted at 750 feet! https://t.co/lJm4aPgxXu,"Los Angeles, CA",
13,DocHawk10,Tue Aug 17 02:01:24 +0000 2021,"RT @EricTopol: Pretty sharp contrast with the United States, where most airlines won't even require vaccination for their employees. Unable…","Cleveland, OH",
14,meganvwinslow,Tue Aug 17 01:59:21 +0000 2021,United Airlines warns flights attendants in memo not to duck-tape unruly passengers to seats 😆 https://t.co/AueMaZNqf5,San Francisco Bay Area,
15,italypete10,Tue Aug 17 01:56:47 +0000 2021,"@united What kind of airlines cancels a person’s multiple stops voyage, after it has started? With no explanation provided, none!",,
16,SonOfPopCorn7,Tue Aug 17 01:54:20 +0000 2021,"@swoleblackman @jemelehill @JHillUnbothered @justsanaa Back in 2010, I was working at O'Hare Airport for United Air… https://t.co/wqAwyrm5ml",,
17,SonOfPopCorn7,Tue Aug 17 01:53:51 +0000 2021,"@Andi_Poli2 @jemelehill @JHillUnbothered @justsanaa Back in 2010, I was working at O'Hare Airport for United Airlin… https://t.co/Yjso7J2uff",,
