,user,date,text,location,coordinates
0,USATODAY,Wed Jul 21 15:57:22 +0000 2021,"On her flight back home, a disability rights activist said United Airlines damaged her wheelchair. Now she's asking… https://t.co/n5XsXPW7Fb","USA TODAY HQ, McLean, Va.",
1,Investingcom,Sun Jul 18 13:45:00 +0000 2021,"🇺🇸EARNINGS THIS WEEK:

-NETFLIX
-TWITTER
-SNAP
-INTEL
-IBM
-TEXAS INSTRUMENTS
-COCA COLA
-CHIPOTLE
-DOMINO’S PIZZA… https://t.co/gUiObbVPJp",Global,
2,iflymia,Mon Jul 19 17:00:24 +0000 2021,".@united Airlines is getting us in the mood to hit the beach this summer! 🏖️  
#MIABestPic https://t.co/VjBqxhmnUB","Miami, Florida",
3,jose06624176,Fri Jul 23 15:03:27 +0000 2021,"RT @DanielScoland: 🇺🇸 In the United States, the online services of hundreds of companies were suspended, including banks and airlines, FedE…",,
4,Michell22654341,Fri Jul 23 15:00:14 +0000 2021,"RT @DanielScoland: 🇺🇸 In the United States, the online services of hundreds of companies were suspended, including banks and airlines, FedE…",,
5,OutlandPR,Fri Jul 23 14:57:22 +0000 2021,RT @SammualM: United Airlines CEO pushing the Biden administration to restart US-Europe / UK travel. There is a “human element” to the ban.…,,
6,Jilt4afca,Fri Jul 23 14:54:38 +0000 2021,"@bpolitics So the U.S want to restart travel,  but they dont have some kind of technology they can use like .. eeuh… https://t.co/PEsVdcn7O6",,
7,laxradar,Fri Jul 23 14:53:42 +0000 2021,"United Airlines flight #UAL1637 spotted at 20,525 feet! https://t.co/yJomCwl4sp","Los Angeles, CA",
8,FlyhoopTravels,Fri Jul 23 14:52:43 +0000 2021,"New York/New Jersey to Bozeman Montana or Vice Versa $177 RT Nonstop Airfares on American, United, JetBlue or Delta… https://t.co/ir9FF25CF5",,
9,DanielScoland,Fri Jul 23 14:51:18 +0000 2021,"🇺🇸 In the United States, the online services of hundreds of companies were suspended, including banks and airlines,… https://t.co/bgtkTo18dG",,
10,FBISDAthletics,Fri Jul 23 14:51:00 +0000 2021,RT @FortBendISD: Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixed relay…,"Sugar Land, TX",
11,mlnangalama,Fri Jul 23 14:50:35 +0000 2021,via @PerilOfAfrica Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief | News https://t.co/RHvWCbuSgY,"Moncton, Canada",
12,DrSharktopus92,Fri Jul 23 14:46:11 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,"Chicago, IL",
13,winglets747,Fri Jul 23 14:46:08 +0000 2021,"American Airlines: we earn higher passenger revenue than Delta &amp; United.

But this is unit revenue for all capacity… https://t.co/0MXIokj5W0",Hong Kong,
14,MrsDanielArt,Fri Jul 23 14:44:05 +0000 2021,RT @FortBendISD: Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixed relay…,,
15,khushleen_s,Fri Jul 23 14:40:00 +0000 2021,RT @FortBendISD: Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixed relay…,,
16,FortBendISD,Fri Jul 23 14:39:09 +0000 2021,Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixe… https://t.co/esP83WBjCi,"Sugar Land, Texas",
17,WolfPACMA,Fri Jul 23 14:38:06 +0000 2021,"RT @WolfPAChq: Dark money contributions topped $1 billion for the first time in the 2020 election cycle. 

Wolf-PAC Is calling for transpar…","Massachusetts, USA",
18,LaloMEXSS,Fri Jul 23 14:37:31 +0000 2021,The Points Guy had some great takeaways from United's Earnings Live call this week! #beingunited #travel ✈️ https://t.co/lYtSTXcKSt,"Monterrey, Nuevo León",
19,familyvoices_AL,Fri Jul 23 14:35:02 +0000 2021,"This happens frequently.  Has this happened to you or your family member?

Disability rights activist says United A… https://t.co/l67aGbfHo9","Alabama, USA",
20,MatthewCGerard,Fri Jul 23 14:34:25 +0000 2021,RT @TonyRomm: airlines are in a better-than-expected place (perhaps thanks to some federal cash money) and so many other industries are say…,"California, USA",
21,montycerf,Fri Jul 23 14:34:01 +0000 2021,United Airlines is partnering with startup Boom Supersonic to cut #internationaltravel time in half with… https://t.co/LAkD7grkoY,"New Jersey, USA",
22,laxradar,Fri Jul 23 14:31:59 +0000 2021,"United Airlines flight #UAL2335 spotted at 24,400 feet! https://t.co/Zbo8C95uUm","Los Angeles, CA",
23,Airlineroute,Fri Jul 23 14:29:47 +0000 2021,"The US Transportation Department (DOT) has tentatively approved the comeback of ExpressJet, the US regional carrier… https://t.co/j5w1eAICwR",Manchester UK,
24,maribelpizarro,Fri Jul 23 14:28:23 +0000 2021,What an exhausting day of traveling obstacles (over 24hrs)! I need these airlines &amp; airports to get their act toget… https://t.co/VtASvTE4kB,"ÜT: 25.846804,-80.374065",
25,spottingtheworl,Fri Jul 23 14:24:38 +0000 2021,"RT @simple_flying: A former flight attendant who could have been onboard the hijacked United Airlines flight 175 on September 11th,… https:…",,
26,spottingtheworl,Fri Jul 23 14:23:30 +0000 2021,"RT @PropFreak: United's Star Alliance 767 has been a regular recently. Delivered new to UA in 1992, she also wore the older Star Alliance s…",,
27,ceotodaymag,Fri Jul 23 14:21:45 +0000 2021,"Exxon Mobil Appoints First Woman To Management Committee

Exxon Mobil has appointed former United Airlines CFO Kath… https://t.co/HXDEHYQBeG","Lichfield, England",
28,simple_flying,Fri Jul 23 14:21:33 +0000 2021,"A former flight attendant who could have been onboard the hijacked United Airlines flight 175 on September 11th,… https://t.co/PQsNdr8KKr",,
29,BowieSalem,Fri Jul 23 14:21:31 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,"Chicago, IL",
30,jmhamiltonblog,Fri Jul 23 14:21:21 +0000 2021,"“Today, with the robust demand trends that we see in our return to profitability, we don’t just see the light at th… https://t.co/ZvnpEcvFhA",🇨🇦🇺🇸🏳️‍🌈,
31,laxradar,Fri Jul 23 14:20:38 +0000 2021,"United Airlines flight #UAL2265 spotted at 6,175 feet! https://t.co/MGuSFBDWX9","Los Angeles, CA",
32,Marikonpuntocom,Fri Jul 23 14:18:00 +0000 2021,RT @punishedpants: @paddingtonrocks wow united airlines kink shaming,,
33,preZBiz,Fri Jul 23 14:13:07 +0000 2021,"@dpemmons @united currently showing nonstop from @flySFO in late Oct, early Nov. I interviewed @MSN_Airport directo… https://t.co/aswzUeAmXm","Madison, Wisconsin",
34,MercuryResourc,Fri Jul 23 14:11:07 +0000 2021,"For Airlines, It’s Looking More Like 2019 Again #nyt #travel #airtravel #airlines #transportation #businesstravel  https://t.co/JDzv0DhTLV",New York,
35,laxradar,Fri Jul 23 14:07:40 +0000 2021,"United Airlines flight #UAL2471 spotted at 20,325 feet! https://t.co/OmM4mBl25e","Los Angeles, CA",
36,laxradar,Fri Jul 23 14:04:26 +0000 2021,"United Airlines flight #UAL1499 spotted at 11,125 feet! https://t.co/V09w456Mq4","Los Angeles, CA",
37,LLC2022,Fri Jul 23 14:04:23 +0000 2021,RT @RastaRedpill: United Airlines removes passengers booking just so they can give the seat to @JacksonLeeTX18 https://t.co/LCTIa53HvW,,
38,laxradar,Fri Jul 23 14:01:54 +0000 2021,"United Airlines flight #UAL2469 spotted at 3,450 feet! https://t.co/xTEiwByelQ","Los Angeles, CA",
39,laxradar,Fri Jul 23 13:58:03 +0000 2021,"United Airlines flight #UAL2168 spotted at 16,325 feet! https://t.co/2IhQpcWHg3","Los Angeles, CA",
