,user,date,text,location,coordinates
0,MorningBrew,Mon Aug 02 19:07:52 +0000 2021,"Companies with vaccine mandates 

Lyft
Uber 
Delta  
Twitter
Netflix
Facebook
BlackRock
United Airlines
Morgan Stan… https://t.co/k65bThLkMo","New York, NY",
1,OmnaTigray,Sun Aug 01 21:55:29 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/Mu7kCrMAkT,,
2,TPostMillennial,Tue Aug 03 17:50:02 +0000 2021,Thousands were left stranded after two of the largest airlines in the United States cancelled or delayed over one t… https://t.co/I3sNWeDuQZ,Canada,
3,laxradar,Wed Aug 04 03:03:33 +0000 2021,"United Airlines flight #UAL455 spotted at 38,000 feet! https://t.co/tvRV3WoZZB","Los Angeles, CA",
4,above_monroe,Wed Aug 04 03:03:16 +0000 2021,"🇺🇸 UNITED #UAL587: 2.0mi away [43° elevation] @ 9850ft, heading NE @ 439mph [United Airlines - #AIRBUS A319-132]… https://t.co/jRsjxgo5rv","New Jersey, USA",
5,eliu123bryan,Wed Aug 04 02:59:17 +0000 2021,RT @JNCO_jorts: @The_OGreg @wojespn @excelbasketball Guess we can start referring to Jokic as United Airlines Flight 175,,
6,ShigesaburoO,Wed Aug 04 02:49:34 +0000 2021,"Thanks to the relative headway of vaccinations, U.S. carriers have bounced back quicker than Japanese and European… https://t.co/b6YeRTzkXt",Asia,
7,aecyberdubai,Wed Aug 04 02:49:29 +0000 2021,"RT @Gerjon_: Yesterday, there was indeed a Silk Way West Airlines Boeing 747 (🇦🇿4K-SW888) flight from 🇦🇿Baku, Azerbaijan to 🇪🇹Addis Ababa,…",Hell,
8,exclusivegloba3,Wed Aug 04 02:48:35 +0000 2021,United Airlines eyes supersonic transatlantic travel https://t.co/909vmGt4bh,,
9,above_monroe,Wed Aug 04 02:46:35 +0000 2021,"🇺🇸 UNITED #UAL1578: 2.0mi away [43° elevation] @ 9850ft, heading NE @ 454mph [United Airlines - #BOEING 737-824]… https://t.co/ffJccjlmF2","New Jersey, USA",
10,DavidRaeCFP,Wed Aug 04 02:45:01 +0000 2021,Apple’s profits from the past three months ($21.7 billion) was nearly double the combined annual profits of the fiv… https://t.co/Z3mS0jvgdx,"West Hollywood, CA",
11,laxradar,Wed Aug 04 02:43:37 +0000 2021,"United Airlines flight #UAL2276 spotted at 3,650 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",
12,StephGreenlight,Wed Aug 04 02:43:28 +0000 2021,RT @CreedPilot: @united Can I bring my DJI Drone with me on United Airlines?,,
13,juliencsenecal,Wed Aug 04 02:43:06 +0000 2021,@GraysonTilstra 🍅 juice IS 💯 the best 🥤 to have in an ✈️. https://t.co/jLCBGYFvsd,"Toronto, Canada",
14,laxradar,Wed Aug 04 02:42:34 +0000 2021,"United Airlines flight #UAL646 spotted at 16,325 feet! https://t.co/IiIsf8OCVT","Los Angeles, CA",
15,CreedPilot,Wed Aug 04 02:42:32 +0000 2021,@united Can I bring my DJI Drone with me on United Airlines?,,
16,AboveBracknell,Wed Aug 04 02:42:27 +0000 2021,"🇺🇸 N27908 #UNITED #UAL904: 1.5mi away heading E, travelling 583mph @ 41000ft [United Airlines - #BOEING 787-8]… https://t.co/y6YvW12zXv",Bracknell,
17,laxradar,Wed Aug 04 02:39:18 +0000 2021,"United Airlines flight #UAL1853 spotted at 38,000 feet! https://t.co/t91NFTk9eS","Los Angeles, CA",
18,GualGidey,Wed Aug 04 02:36:51 +0000 2021,"RT @Gerjon_: Yesterday, there was indeed a Silk Way West Airlines Boeing 747 (🇦🇿4K-SW888) flight from 🇦🇿Baku, Azerbaijan to 🇪🇹Addis Ababa,…",,
19,laxradar,Wed Aug 04 02:33:33 +0000 2021,"United Airlines flight #UAL2276 spotted at 15,750 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",
20,LTeslie,Wed Aug 04 02:31:40 +0000 2021,United Airlines is the anti-christ,"Austin, TX",
21,earningsflyinc,Wed Aug 04 02:31:05 +0000 2021,"United Airlines Holdings, Inc current quarter revenue growth YoY of 270.90% ranked 162 out of 5568 companies in our… https://t.co/RGuNjGZER7",,
22,JimmyFromPhilly,Wed Aug 04 02:29:08 +0000 2021,"You think the #DeltaVariant is bad, just wait until we encounter the United Variant. With the United variant, not o… https://t.co/BziNSVm6pj",,
23,mickeymick4,Wed Aug 04 02:28:17 +0000 2021,He better be lucky that wasn’t  united airlines  https://t.co/owPzeTDw0g,Mars 🔴,
24,tmorris1Nonly,Wed Aug 04 02:23:22 +0000 2021,Why did Daniel Caesar delete Air Canada &gt; United Airlines https://t.co/9w4e1WFtBG,Narnia,
25,laxradar,Wed Aug 04 02:21:07 +0000 2021,"United Airlines flight #UAL1680 spotted at 2,375 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
26,laxradar,Wed Aug 04 02:16:11 +0000 2021,"United Airlines flight #UAL1831 spotted at 3,600 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
27,JocsanSchreiner,Wed Aug 04 02:14:27 +0000 2021,"RT @caitlynmccoy76: United Airlines asked me if I would change my flight to Tuesday for a full refund but I told them no, @benshapiro was s…","Sydney, New South Wales",
28,laxradar,Wed Aug 04 02:11:02 +0000 2021,"United Airlines flight #UAL1831 spotted at 8,025 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
29,Yaldez4FSI,Wed Aug 04 02:08:33 +0000 2021,RT @leimer: Glad to see our credit union (former United Airlines CU) dropping overdraft fees for their members. Will your bank or credit un…,California,
30,OAbraar,Wed Aug 04 02:06:03 +0000 2021,"RT @Gerjon_: Yesterday, there was indeed a Silk Way West Airlines Boeing 747 (🇦🇿4K-SW888) flight from 🇦🇿Baku, Azerbaijan to 🇪🇹Addis Ababa,…",Drammen,
31,arturo_ulises,Wed Aug 04 02:05:48 +0000 2021,united airlines gonna have to step up https://t.co/i5qJOGBjwN,"Brooklyn, NY via Carolina, PR",
32,friendlysquid87,Wed Aug 04 02:05:04 +0000 2021,@united I am never flying United Airlines ever for the rest of my life. People should never forget this incident: https://t.co/r8hH2thVxj,"California, USA",
33,JNCO_jorts,Wed Aug 04 01:54:10 +0000 2021,@The_OGreg @wojespn @excelbasketball Guess we can start referring to Jokic as United Airlines Flight 175,"Denver, CO",
34,jeromeromeps5,Wed Aug 04 01:53:48 +0000 2021,"Delta Airlines is like leave us alone, you messing with our bidness. Damn a Delta Plus. Call it the United or Spiri… https://t.co/w69sgleWeg",Ya Mammas House,
35,Mikemmarchand,Wed Aug 04 01:51:17 +0000 2021,"@NBCNews what a farce delta and united airlines  only mandate ""new hires"" to be vaxxed,",,
36,AnalLuchador,Wed Aug 04 01:48:12 +0000 2021,"Personally, I prefer the united airlines variant",Flavor Town,
37,laxradar,Wed Aug 04 01:40:53 +0000 2021,"United Airlines flight #UAL481 spotted at 1,850 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
38,laxradar,Wed Aug 04 01:35:40 +0000 2021,"United Airlines flight #UAL1754 spotted at 17,725 feet! https://t.co/AduQsRKyxt","Los Angeles, CA",
39,laxradar,Wed Aug 04 01:33:35 +0000 2021,"United Airlines flight #UAL322 spotted at 13,450 feet! https://t.co/jAeImYLl4Z","Los Angeles, CA",
40,laxradar,Wed Aug 04 01:31:10 +0000 2021,"United Airlines flight #UAL481 spotted at 7,900 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
41,laxradar,Wed Aug 04 01:27:26 +0000 2021,United Airlines flight #UAL322 spotted at 500 feet! https://t.co/jAeImYLl4Z,"Los Angeles, CA",
42,laxradar,Wed Aug 04 01:21:18 +0000 2021,"United Airlines flight #UAL481 spotted at 18,800 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
43,DneshGoel,Wed Aug 04 01:20:10 +0000 2021,"RT @RakeshRGoel: Move aside driverless-cars, it's done and dusted. A line of driverless planes set to fly from 2024 onward.

#SmartTranspor…",New Delhi,
44,Justsomedust,Wed Aug 04 01:18:58 +0000 2021,"I'll bet Delta Airlines is lobbying hard to name the next COVID variant the United variant. 

✈️🦠","Decatur, GA",
45,MarkDRudningen,Wed Aug 04 01:18:42 +0000 2021,There are many witnesses to the events that stretched out to almost two years after the crash &amp; it appears that the… https://t.co/o8sxCxqvmH,"Sacramento, CA",
46,aportbuzz,Wed Aug 04 01:18:21 +0000 2021,Star Wars-themed jet lands at Norfolk International Airport https://t.co/xkvzU8XqBw via @13NewsNow #airports,Australia,
47,peacefromchrist,Wed Aug 04 01:16:40 +0000 2021,"RT @Gerjon_: Yesterday, there was indeed a Silk Way West Airlines Boeing 747 (🇦🇿4K-SW888) flight from 🇦🇿Baku, Azerbaijan to 🇪🇹Addis Ababa,…",,
48,theyeezyguy_,Wed Aug 04 01:11:38 +0000 2021,"RT @IshrionA: Airbahn, one of the upcoming startup airlines in the United States, is now hiring station supervisors in three California air…",,
49,dontkaur,Wed Aug 04 01:08:48 +0000 2021,rip my dads height in united airlines seating,,
50,agargmd,Wed Aug 04 01:08:33 +0000 2021,It can only be valid on (holy) Spirit or Virgin (Mary) or United (in Christ) airlines 😂 https://t.co/3uDR9Y19f0 https://t.co/vlbOra7qQN,"Chicago, IL",
51,IrfanAn31159703,Wed Aug 04 01:07:41 +0000 2021,@SylviaM47090528 @SpiritAirlines You should take United airlines or delta.,,
52,jh_jeanne,Wed Aug 04 01:04:32 +0000 2021,"RT @Aliciastarr001: This is ridiculous‼️ And not likely “free”, but paid for by American taxpayers. 

Migrants can now board flights withou…",,
53,Pat6271508020,Wed Aug 04 01:01:49 +0000 2021,"RT @Aliciastarr001: This is ridiculous‼️ And not likely “free”, but paid for by American taxpayers. 

Migrants can now board flights withou…",,
54,aidsyou,Wed Aug 04 01:01:14 +0000 2021,@ABMiddleGround @ashleo05 @FlyFrontier Or United Airlines rich,Deep South,
55,laxradar,Wed Aug 04 00:58:08 +0000 2021,"United Airlines flight #UAL1294 spotted at 5,425 feet! https://t.co/KvOkEsZ76z","Los Angeles, CA",
56,camsd85,Wed Aug 04 00:52:27 +0000 2021,And this is why flight attendants give you a weird look if you dare order more than one light beer on US airlines… https://t.co/CvTspcsbFi,"San Diego, CA",
57,laxradar,Wed Aug 04 00:51:07 +0000 2021,"United Airlines flight #UAL1294 spotted at 12,075 feet! https://t.co/KvOkEsZ76z","Los Angeles, CA",
58,Phil123Philip,Wed Aug 04 00:50:43 +0000 2021,"RT @Aliciastarr001: This is ridiculous‼️ And not likely “free”, but paid for by American taxpayers. 

Migrants can now board flights withou…",,
59,mstic1001,Wed Aug 04 00:49:40 +0000 2021,@Alaska_Dee @wxdoc @entropy11 @TSA_Gulf @TSA @flyneworleans Hard to forget the woman who brought a peacock with her… https://t.co/8wMx536OL6,"Ohio, USA",
60,laxradar,Wed Aug 04 00:48:51 +0000 2021,"United Airlines flight #UAL1294 spotted at 16,750 feet! https://t.co/KvOkEsZ76z","Los Angeles, CA",
61,socflyny,Wed Aug 04 00:46:05 +0000 2021,RT @leimer: Glad to see our credit union (former United Airlines CU) dropping overdraft fees for their members. Will your bank or credit un…,"New York, NY",
62,biancam57528622,Wed Aug 04 00:45:23 +0000 2021,"RT @InsideTheMagic: Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel #planespotting…",,
63,EleonorTheCat,Wed Aug 04 00:45:16 +0000 2021,RT @yifanlu_ebooks: If you can only see the country come together in our hatred of United Airlines.,,
64,mouseblast,Wed Aug 04 00:45:02 +0000 2021,"RT @InsideTheMagic: Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel #planespotting…",The Happiest Place on Earth,
65,yifanlu,Wed Aug 04 00:40:08 +0000 2021,RT @yifanlu_ebooks: If you can only see the country come together in our hatred of United Airlines.,Between keyboard and seat,
66,avioesemusicas,Wed Aug 04 00:38:43 +0000 2021,"I have flown to Sao Paulo with United Airlines. Playback my flight on this link:

https://t.co/cbzHCalKeU",São Paulo,
67,laxradar,Wed Aug 04 00:37:59 +0000 2021,"United Airlines flight #UAL751 spotted at 8,600 feet! https://t.co/SUffqjJeLx","Los Angeles, CA",
68,LordSidious6,Wed Aug 04 00:37:42 +0000 2021,"RT @InsideTheMagic: Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel #planespotting…",,
69,laxradar,Wed Aug 04 00:37:28 +0000 2021,"United Airlines flight #UAL1281 spotted at 25,125 feet! https://t.co/LU0vuR3Lsx","Los Angeles, CA",
70,laxradar,Wed Aug 04 00:33:22 +0000 2021,"United Airlines flight #UAL2305 spotted at 27,575 feet! https://t.co/pVzdxdmLP2","Los Angeles, CA",
71,laxradar,Wed Aug 04 00:30:11 +0000 2021,"United Airlines flight #UAL1508 spotted at 34,000 feet! https://t.co/qGK9xNHfd8","Los Angeles, CA",
72,GhostRodriguez3,Wed Aug 04 00:29:39 +0000 2021,RT @marina0swald: he doesn't know about the short selling of united airlines and american airlines stock in the weeks and days leading up t…,,
73,YvetteMonet1189,Wed Aug 04 00:29:12 +0000 2021,"RT @InsideTheMagic: Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel #planespotting…",India,
74,JamesWalkerUni1,Wed Aug 04 00:28:23 +0000 2021,"RT @AM_UA13: Dear Children ❤
Enjoy our newest Children's Travel Kit launching on @united on August 4th on our mainline flights on domestic…","Chicago, IL and Washington DC",
75,laxradar,Wed Aug 04 00:27:58 +0000 2021,"United Airlines flight #UAL2305 spotted at 22,125 feet! https://t.co/pVzdxdmLP2","Los Angeles, CA",
76,avsec_pro,Wed Aug 04 00:27:29 +0000 2021,Spirit Airlines Goes into Meltdown As Hundreds of Flights Are Cancelled and Pilots Warned of Civil Unrest at Airpor… https://t.co/nisWq0RFWn,,
77,laxradar,Wed Aug 04 00:26:14 +0000 2021,"United Airlines flight #UAL2305 spotted at 17,425 feet! https://t.co/pVzdxdmLP2","Los Angeles, CA",
78,laxradar,Wed Aug 04 00:25:27 +0000 2021,"United Airlines flight #UAL651 spotted at 23,800 feet! https://t.co/6WcNJ0pcwI","Los Angeles, CA",
79,AboveHvilleTN,Wed Aug 04 00:25:03 +0000 2021,"UAL1858 N35260 Boeing 737NG 824/W United Airlines: 1.7 mi away @ 34000 ft and 75.4° frm hrzn, heading W @ 0.0mi/h 1… https://t.co/BQf0hrl27F","Hendersonville, TN",
80,laxradar,Wed Aug 04 00:24:56 +0000 2021,"United Airlines flight #UAL751 spotted at 30,300 feet! https://t.co/SUffqjJeLx","Los Angeles, CA",
81,laxradar,Wed Aug 04 00:19:23 +0000 2021,"United Airlines flight #UAL2305 spotted at 8,350 feet! https://t.co/pVzdxdmLP2","Los Angeles, CA",
82,BrandonBurney12,Wed Aug 04 00:18:37 +0000 2021,"RT @InsideTheMagic: Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel #planespotting…","Jacksonville, FL",
83,laxradar,Wed Aug 04 00:18:35 +0000 2021,"United Airlines flight #UAL592 spotted at 23,675 feet! https://t.co/CVl2FtcTFO","Los Angeles, CA",
84,ElizabethKalayu,Wed Aug 04 00:17:37 +0000 2021,BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport… https://t.co/domywmW4U6,"New Jersey, USA",
85,laxradar,Wed Aug 04 00:15:12 +0000 2021,"United Airlines flight #UAL2305 spotted at 2,625 feet! https://t.co/pVzdxdmLP2","Los Angeles, CA",
86,InsideTheMagic,Wed Aug 04 00:15:05 +0000 2021,"Lucky Travelers Just Got to Ride on United's AMAZING 'Star Wars' Jet

#UnitedAirlines #StarWars #travel… https://t.co/JyOsierG60",Theme Parks... and beyond.,
87,laxradar,Wed Aug 04 00:13:08 +0000 2021,"United Airlines flight #UAL1559 spotted at 3,000 feet! https://t.co/sdt7hm9PtX","Los Angeles, CA",
88,Negative1776,Wed Aug 04 00:09:49 +0000 2021,@mariatearnal @Aeromexico It is not a question of who is worse but being in the United States and in tourist places… https://t.co/WF3jaRh1WF,,
89,SeanFrenchh,Wed Aug 04 00:07:39 +0000 2021,In 2018 United Airlines switched to a lighter paper for their inflight magazine. It saved them 1 ounce per copy of… https://t.co/aeO5iJIQgE,Lost in the  sauce ,
90,AboveHvilleTN,Wed Aug 04 00:06:57 +0000 2021,"UAL376 N460UA Airbus A320 232 United Airlines: 0.7 mi away @ 37000 ft and 84.6° frm hrzn, heading E @ 0.0mi/h 19:06… https://t.co/LawT61ETJK","Hendersonville, TN",
91,hollyel93872837,Wed Aug 04 00:06:34 +0000 2021,"RT @Aliciastarr001: This is ridiculous‼️ And not likely “free”, but paid for by American taxpayers. 

Migrants can now board flights withou…",,
92,laxradar,Wed Aug 04 00:03:37 +0000 2021,"United Airlines flight #UAL1559 spotted at 16,350 feet! https://t.co/sdt7hm9PtX","Los Angeles, CA",
93,laxradar,Wed Aug 04 00:00:39 +0000 2021,"United Airlines flight #UAL1275 spotted at 2,150 feet! https://t.co/o2AfaosL59","Los Angeles, CA",
94,yifanlu_ebooks,Wed Aug 04 00:00:00 +0000 2021,If you can only see the country come together in our hatred of United Airlines.,,
95,Irateobserver,Tue Aug 03 23:56:33 +0000 2021,@NBCNews Fly the friendly skies is a United Airlines ad. The guy got on the wrong plane.,Los Gatos Ca,
96,laxradar,Tue Aug 03 23:49:32 +0000 2021,"United Airlines flight #UAL1275 spotted at 16,100 feet! https://t.co/o2AfaosL59","Los Angeles, CA",
97,laxradar,Tue Aug 03 23:48:57 +0000 2021,"United Airlines flight #UAL1931 spotted at 35,925 feet! https://t.co/JW5GNU71eU","Los Angeles, CA",
98,laxradar,Tue Aug 03 23:48:21 +0000 2021,"United Airlines flight #UAL1164 spotted at 29,950 feet! https://t.co/hXkiHs9Y09","Los Angeles, CA",
99,laxradar,Tue Aug 03 23:48:06 +0000 2021,"United Airlines flight #UAL798 spotted at 7,325 feet! https://t.co/Eituqnizw6","Los Angeles, CA",
