,user,date,text,location,coordinates
0,AnaCabrera,Fri Aug 06 12:02:29 +0000 2021,NEW: United Airlines mandates Covid-19 vaccines for all employees,"New York, NY",
1,nytimes,Fri Aug 06 12:10:07 +0000 2021,"United Airlines will require all U.S. employees to be vaccinated against the coronavirus starting this fall, the co… https://t.co/GVJMrCDkZn",New York City,
2,biannagolodryga,Fri Aug 06 11:35:37 +0000 2021,"United Airlines will require its U.S. employees to be vaccinated against Covid-19 this fall, the first major airlin… https://t.co/4XomSTKZ8A",New York,
3,harvey_cynthis,Fri Aug 06 16:07:00 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,"Colorado, USA",
4,USAFirstTRUMP,Fri Aug 06 16:06:55 +0000 2021,@KrissieJ6 @USATRUMPMAN1 So is rules for you but not me?  Are they going back on the agreement they made with the P… https://t.co/cL5AP1jSMw,,
5,melhiker2,Fri Aug 06 16:06:54 +0000 2021,RT @nomadicmatt: BIG NEWS! I wonder how many other airlines follow suit. My bet is Delta probably does. But I doubt the rest (AA already sa…,"Boulder, CO",
6,TinaOkoye1992,Fri Aug 06 16:06:51 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",,
7,BMLewis2,Fri Aug 06 16:06:51 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…",United States,
8,patckat,Fri Aug 06 16:06:48 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…",#BlackLivesMatter,
9,JFortin670,Fri Aug 06 16:06:40 +0000 2021,"United Airlines mandates Covid-19 vaccines for all employees
 #prevention #covid_19 #employment #mandates https://t.co/Z9q1vSvXjT","Pacific Northwest, USA",
10,SabellaScalise,Fri Aug 06 16:06:39 +0000 2021,RT @CBSLA: NEW: United Airlines to require all 67K of its U.S. employees to be vaccinated against the coronavirus. It's the first major U.S…,"Bakersfield, CA",
11,Mycatsarerocks,Fri Aug 06 16:06:38 +0000 2021,RT @jilevin: United Becomes The First Major U.S. Airline To Require Employees Be Vaccinated https://t.co/GwKXYjgmqm,"California, USA",
12,carmen_armillas,Fri Aug 06 16:06:32 +0000 2021,RT @washingtonpost: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,Planet Earth,
13,jackaolaffy1113,Fri Aug 06 16:06:32 +0000 2021,RT @washingtonpost: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,United States,
14,AlaninCharlotte,Fri Aug 06 16:06:26 +0000 2021,RT @jilevin: United Becomes The First Major U.S. Airline To Require Employees Be Vaccinated https://t.co/GwKXYjgmqm,,
15,PeterSMiller,Fri Aug 06 16:06:24 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,,
16,PrincessBibiRF_,Fri Aug 06 16:06:19 +0000 2021,"RT @DailySabah: United Airlines becomes 1st American carrier to make #COVID19 vaccination compulsory for domestic employees
https://t.co/NF…",,
17,twoguysonaplane,Fri Aug 06 16:06:18 +0000 2021,"It’s only a matter of time before other airlines follow suit. #GetVaccinated 
https://t.co/Muf30uUvKI","Philadelphia, PA",
18,StrainJessie,Fri Aug 06 16:06:14 +0000 2021,"RT @AKNewsNow: United Airlines will require employees in the U.S. to be vaccinated against COVID-19 by late October, perhaps sooner, joinin…","Washington, USA",
19,TermStayRes,Fri Aug 06 16:06:08 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,"Pennsylvania, USA",
20,Jerry_Jordan,Fri Aug 06 16:05:47 +0000 2021,"RT @politvidchannel: the ones who refuse will be fired

https://t.co/bZ2qYgO37R",South America,
21,frank_1_da,Fri Aug 06 16:05:45 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…",Houston Texas USA,
22,anachech,Fri Aug 06 16:05:43 +0000 2021,RT @washingtonpost: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,Milky Way,
23,TOIWorld,Fri Aug 06 16:05:42 +0000 2021,United Airlines makes Covid-19 shots compulsory for US employees https://t.co/bIrn63yKfy,,
24,pxwhittle,Fri Aug 06 16:05:39 +0000 2021,United Airlines will require US employees to be vaccinated  (from @AP) https://t.co/HkAiIShrqs,Maine,
25,LoriPerkinsRAB,Fri Aug 06 16:05:30 +0000 2021,RT @jilevin: United Becomes The First Major U.S. Airline To Require Employees Be Vaccinated https://t.co/GwKXYjgmqm,New York City,
26,ChinaCatSunflo4,Fri Aug 06 16:05:29 +0000 2021,United Airlines becomes the first airline carrier to require employees to be vaccinated. #FlyUnited,"Wichita, KS",
27,HendrixFreak,Fri Aug 06 16:05:25 +0000 2021,RT @genesimmons: United Airlines to require COVID vaccinations for all US based employees - ABC News https://t.co/ROq41PwOF8,"Brooklyn, NY",
