,user,date,text,location,coordinates
0,newsmax,Thu Aug 05 00:45:08 +0000 2021,The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be ful… https://t.co/8eE2Lye6G9,United States,
1,OmnaTigray,Sun Aug 01 21:55:29 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/Mu7kCrMAkT,,
2,KNX1070,Thu Aug 05 16:49:04 +0000 2021,"For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the… https://t.co/tsUjYedilm",Los Angeles,
3,laxradar,Thu Aug 05 18:04:20 +0000 2021,"United Airlines flight #UAL253 spotted at 36,000 feet! https://t.co/CfnT1GigBQ","Los Angeles, CA",
4,above_monroe,Thu Aug 05 18:02:20 +0000 2021,"🇺🇸 UNITED #UAL545: 2.0mi away [41° elevation] @ 9150ft, heading NE @ 344mph [United Airlines - #BOEING 737-824]… https://t.co/J5kGpIm56F","New Jersey, USA",
5,Tony0683,Thu Aug 05 18:01:40 +0000 2021,"@MediaBunnie @AmericanAir Query any airline (Delta loses cat, United Airlines loses dog).  This isn't just an AA is… https://t.co/wJBCOOrVZZ",,
6,treasuredmemz,Thu Aug 05 18:01:20 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/ck9VtAVu1b,,
7,laxradar,Thu Aug 05 18:00:55 +0000 2021,"United Airlines flight #UAL554 spotted at 5,625 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",
8,CaptG2,Thu Aug 05 18:00:28 +0000 2021,"Flying in the United States continues to be a hideous experience.

https://t.co/hzos35bR20","Las Vegas, NV",
9,ViaNewsAgency,Thu Aug 05 17:55:27 +0000 2021,"United Airlines Stock Bullish Momentum With A 5% Jump So Far Today
https://t.co/K5mWGLA4OZ
(VIANEWS) - Shares of Un… https://t.co/l8EeypxWMV",,
10,laxradar,Thu Aug 05 17:55:24 +0000 2021,"United Airlines flight #UAL1224 spotted at 12,025 feet! https://t.co/nix5lSygN2","Los Angeles, CA",
11,laxradar,Thu Aug 05 17:54:53 +0000 2021,"United Airlines flight #UAL2372 spotted at 36,000 feet! https://t.co/puoudIzSIJ","Los Angeles, CA",
12,above_monroe,Thu Aug 05 17:52:34 +0000 2021,"🇺🇸 UNITED #UAL2426: 4.1mi away [60° elevation] @ 37000ft, heading NE @ 599mph [United Airlines - #BOEING 737-824]… https://t.co/sRz5vARCo1","New Jersey, USA",
13,indianeagle,Thu Aug 05 17:47:17 +0000 2021,#GoodNews for US football fanatics as .@united Airlines is adding 74 flights this fall between college towns and pr… https://t.co/NNqxA4MZdc,Try us:,
14,nicholaslee137,Thu Aug 05 17:46:13 +0000 2021,"@CDCgov Delta variants transmission routes bias today is Sea | Pool , and the major transmission route to ppl with… https://t.co/8Bp2aspx0V","Richmond, IN",
15,FlipSchultz,Thu Aug 05 17:44:25 +0000 2021,"I can’t play my #music while taking off??
.
.
.
.
.
.
.
#PleaseShare 🙏 #FYP #FlipIsFunny #FunnyVideos😂 #LiveComedy… https://t.co/CcGtDjlKqA","Fort Lauderdale, FL",
16,AboveHvilleTN,Thu Aug 05 17:43:38 +0000 2021,"UAL793 N892UA Airbus A319 132 United Airlines: 0.1 mi away @ 7950 ft and 85.9° frm hrzn, heading N @ 0.0mi/h 12:42:… https://t.co/PR4t5rIaOc","Hendersonville, TN",
17,laxradar,Thu Aug 05 17:42:54 +0000 2021,"United Airlines flight #UAL1741 spotted at 16,050 feet! https://t.co/KxtLmxrgB6","Los Angeles, CA",
18,_Logicality,Thu Aug 05 17:42:25 +0000 2021,@Ginrummy420 @EricRWeinstein You’re still missing the point by doing mental gymnastics to make it about individual… https://t.co/86TRLWo9T4,,
19,airportxnews,Thu Aug 05 17:39:36 +0000 2021,RT @JohnWayneAir: The @united Airlines Club is now open at John Wayne Airport and ready to welcome back members and guests! #FlyJWA✈️ https…,North America,
20,EranaSiobhan,Thu Aug 05 17:38:17 +0000 2021,United Airlines has a dress as part of its flight attendant uniforms. A dress that makes me think of Star Trek for… https://t.co/OM2fc42WJG,"West Haven, CT",
21,BETravel2018,Thu Aug 05 17:33:47 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/hgS6ORluKG,,
22,Smutz07710322,Thu Aug 05 17:32:35 +0000 2021,"RT @AusterityAirli1: Douglas DC-8-71 N8073U operated by United Airlines takes off from Denver Stapleton  during the November of 1984.
© See…",Suisse,
23,letsbook_travel,Thu Aug 05 17:32:10 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/Ra6c1T0Up7,"San Antonio, TX",
24,DDTravels915,Thu Aug 05 17:31:53 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/3xePcwbrw0,,
25,WanderlustGTA,Thu Aug 05 17:31:45 +0000 2021,"United Airlines was the first to hire stewardesses, female helpers in the late 1930s. These stewardesses were regis… https://t.co/YVAfBDsYHx","Alberta, Canada",
26,VibezTimeless,Thu Aug 05 17:31:42 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/5wufCeH04c,,
27,lhsmalls,Thu Aug 05 17:31:40 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/HREY3TbfPo,,
28,MDVTravel,Thu Aug 05 17:31:27 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/Qjd71Dq5zd,SC,
29,ellis_travel,Thu Aug 05 17:31:06 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/wQLzKpk6YR,USA,
30,laxradar,Thu Aug 05 17:30:56 +0000 2021,"United Airlines flight #UAL1621 spotted at 10,700 feet! https://t.co/WRQSMadLL6","Los Angeles, CA",
31,DrPattiL,Thu Aug 05 17:30:23 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/bSvOf85raK,,
32,laxradar,Thu Aug 05 17:28:54 +0000 2021,"United Airlines flight #UAL1621 spotted at 4,825 feet! https://t.co/WRQSMadLL6","Los Angeles, CA",
33,laxradar,Thu Aug 05 17:28:23 +0000 2021,"United Airlines flight #UAL667 spotted at 7,400 feet! https://t.co/aOjoOb5vbt","Los Angeles, CA",
34,HonestLee20201,Thu Aug 05 17:27:13 +0000 2021,"RT @AngeloBCollie: She’s got $32,588.53 in travel expenses… including $3,876.20 for Uber. $190 for extra baggage fees with United and Ameri…",,
35,laxradar,Thu Aug 05 17:26:26 +0000 2021,United Airlines flight #UAL1621 spotted at 425 feet! https://t.co/WRQSMadLL6,"Los Angeles, CA",
36,MelHudsonABC57,Thu Aug 05 17:23:02 +0000 2021,United Airlines announces additional flights from South Bend for Notre Dame games https://t.co/aKeHmdC5a9 https://t.co/JMHRFSvMVx,"South Bend, Indiana",
37,laxradar,Thu Aug 05 17:22:54 +0000 2021,"United Airlines flight #UAL667 spotted at 16,150 feet! https://t.co/aOjoOb5vbt","Los Angeles, CA",
38,Barok08349133,Thu Aug 05 17:20:17 +0000 2021,RT @keseteyohanne: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport wea…,,
39,ffryscak,Thu Aug 05 17:14:15 +0000 2021,"@AnnMLipton Stop . . . flying . . . United.  :)  

Seriously, though, everybody's experience varies but while unple… https://t.co/eQQ9zTl23n","ÜT: 37.763458,-122.429519",
40,TReynoldsKY,Thu Aug 05 17:05:30 +0000 2021,RT @TimInHonolulu: This @Yelp listing may help firms avoid the avalanche of personal injury suits that are coming for firms that don't act.…,"Kentucky, USA",
41,laxradar,Thu Aug 05 17:00:53 +0000 2021,"United Airlines flight #UAL1189 spotted at 35,000 feet! https://t.co/QNzrdmhlCS","Los Angeles, CA",
42,laxradar,Thu Aug 05 17:00:38 +0000 2021,"United Airlines flight #UAL1159 spotted at 38,000 feet! https://t.co/wqg6lakKWx","Los Angeles, CA",
43,TravelwTrina,Thu Aug 05 17:00:02 +0000 2021,Did you know that the flight attendant was first called couriers and they were the sons of businessmen who had fina… https://t.co/k1AnNbCQpl,"Slidell, LA",
44,HarlemKnightt,Thu Aug 05 16:56:26 +0000 2021,"RT @KNX1070: For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the United Sta…",Sick Sad World,
45,DerekAitken98,Thu Aug 05 16:55:21 +0000 2021,"If it's not Air Canada, United Airlines or West Jet. It's gotta be Delta Plus.","Mount Forest, Ont., Canada",
46,adekleine,Thu Aug 05 16:53:17 +0000 2021,RT @TimInHonolulu: This @Yelp listing may help firms avoid the avalanche of personal injury suits that are coming for firms that don't act.…,,
47,SoCal9233,Thu Aug 05 16:51:50 +0000 2021,"RT @KNX1070: For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the United Sta…","Jets,NHRA Nitro and Rock&Roll,Baby!",
48,inquarters14,Thu Aug 05 16:51:33 +0000 2021,"RT @KNX1070: For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the United Sta…","Burbank, CA/Tucson, AZ USA",
49,transworldtr,Thu Aug 05 16:51:33 +0000 2021,"United Airlines adds direct flights for traveling LSU, Saints fans https://t.co/K6Rw1PHu1C",United States,
50,FirstGentleman,Thu Aug 05 16:49:49 +0000 2021,"RT @KNX1070: For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the United Sta…",└A(merica),
51,laxradar,Thu Aug 05 16:49:27 +0000 2021,"United Airlines flight #UAL2194 spotted at 37,000 feet! https://t.co/74cv9YS8ju","Los Angeles, CA",
52,StewartTVNews,Thu Aug 05 16:49:14 +0000 2021,"RT @KNX1070: For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the United Sta…","Los Angeles, CA",
53,KNX1070,Thu Aug 05 16:49:04 +0000 2021,"For the fifth day in a row, Spirit Airlines is canceling hundreds of flights, leaving travelers stranded across the… https://t.co/tsUjYedilm",Los Angeles,
54,BKAssociatesinc,Thu Aug 05 16:42:12 +0000 2021,United Airlines Adds 74 Flights Aimed At Football Fans https://t.co/9j950exJ92 via @simple_flying,"Bethesda, MD",
55,AngeloBCollie,Thu Aug 05 16:40:57 +0000 2021,"She’s got $32,588.53 in travel expenses… including $3,876.20 for Uber. $190 for extra baggage fees with United and… https://t.co/FJm6bD7Ikp",,
56,jen9ishungry,Thu Aug 05 16:40:47 +0000 2021,Yo United airlines workers are hella passive aggressive,,
57,laxradar,Thu Aug 05 16:40:38 +0000 2021,"United Airlines flight #UAL2096 spotted at 3,275 feet! https://t.co/1KuoiZGspf","Los Angeles, CA",
58,laxradar,Thu Aug 05 16:40:22 +0000 2021,"United Airlines flight #UAL1212 spotted at 35,000 feet! https://t.co/quiq1Z2RCn","Los Angeles, CA",
59,Susieqami,Thu Aug 05 16:39:32 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,,
60,laxradar,Thu Aug 05 16:34:19 +0000 2021,"United Airlines flight #UAL599 spotted at 23,200 feet! https://t.co/5sZCfMbedr","Los Angeles, CA",
61,ABC57SatKickoff,Thu Aug 05 16:31:56 +0000 2021,RT @ABC57News: United Airlines is offering additional flights to and from the South Bend International Airport ahead of some University of…,"South Bend, IN",
62,ABC57News,Thu Aug 05 16:31:51 +0000 2021,United Airlines is offering additional flights to and from the South Bend International Airport ahead of some Unive… https://t.co/FEcICmLPeq,"South Bend, IN",
63,laxradar,Thu Aug 05 16:31:30 +0000 2021,"United Airlines flight #UAL2582 spotted at 14,925 feet! https://t.co/DtPfeJAY1N","Los Angeles, CA",
64,Cindyinoc,Thu Aug 05 16:30:16 +0000 2021,RT @newsmax: The Biden administration is developing a plan to require nearly all foreign visitors to the United States to be fully vaccinat…,"California, USA",
