,user,date,text,location,coordinates
0,AnaCabrera,Fri Aug 06 12:02:29 +0000 2021,NEW: United Airlines mandates Covid-19 vaccines for all employees,"New York, NY",
1,MollyJongFast,Fri Aug 06 19:50:08 +0000 2021,I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
2,kylegriffin1,Sat Aug 07 15:00:00 +0000 2021,"United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk termination.","Manhattan, NY",
3,Cynoviant,Sat Aug 07 23:03:07 +0000 2021,RT @akbarth3great: United Airlines boosts travel to England with new daily flights from Houston https://t.co/JenSk0LaXP,AWS | Azure | GCP | Cloud,
4,ZTSecure,Sat Aug 07 23:03:07 +0000 2021,RT @akbarth3great: United Airlines boosts travel to England with new daily flights from Houston https://t.co/JenSk0LaXP,Your Network,
5,Averyflash,Sat Aug 07 23:02:20 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","Vancouver, British Columbia",
6,MagiaMirth,Sat Aug 07 23:02:13 +0000 2021,RT @realTuckFrumper: United Airlines Becomes First Major Airline To Mandate Vaccines For All U.S. Employees https://t.co/CXJr1bljTu,Spain,
7,DVXz0jpdIDNIzEW,Sat Aug 07 23:02:11 +0000 2021,"RT @TIME: United Airlines, which has 67,000 employees in the United States, is the first major U.S. airline to announce it will require vac…",,
8,justinl040,Sat Aug 07 23:01:48 +0000 2021,"RT @NewsHour: Yesterday, United Airlines announced that it will require all of its U.S. employees to be vaccinated as a condition of employ…",,
9,jadzia_1,Sat Aug 07 23:01:47 +0000 2021,"RT @Greg_Palast: If I can’t carry a Loaded gun onto a plane, why should I be allowed to carry a nose loaded with a killer virus? https://t.…",USA,
10,David_call,Sat Aug 07 23:01:45 +0000 2021,"RT @Patrykia: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk termi…","Tampa, Florida",
11,khalilah1,Sat Aug 07 23:00:36 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",,
12,agent_guzman,Sat Aug 07 23:00:02 +0000 2021,RT @akbarth3great: United Airlines boosts travel to England with new daily flights from Houston https://t.co/JenSk0LaXP,RTs and Likes ≠ Endorsement,
13,despinne,Sat Aug 07 22:59:53 +0000 2021,"RT @Julija9Julija: ""Companies that currently  mandate vaccines"". Main hoax players 👇
Google
Facebook
Twitter
Microsoft
Walmart
Saks Fifth A…",,
14,CricketixSue,Sat Aug 07 22:59:42 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","Florida, USA",
15,ElectricTorque3,Sat Aug 07 22:59:21 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","Harwood Heights, IL",
16,xcgsailor,Sat Aug 07 22:59:16 +0000 2021,United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PqZR0ohnsS via… https://t.co/s5qYyW7XrR,Southeastern North Carolina,
17,Philosocrat,Sat Aug 07 22:59:14 +0000 2021,"RT @NewsHour: Yesterday, United Airlines announced that it will require all of its U.S. employees to be vaccinated as a condition of employ…","Buffalo, NY",
18,theluckyman,Sat Aug 07 22:59:04 +0000 2021,News from H-town: United Airlines boosts travel to England with new daily flights from Houston… https://t.co/hAivmIZfOx,United States,
19,akbarth3great,Sat Aug 07 22:59:03 +0000 2021,United Airlines boosts travel to England with new daily flights from Houston https://t.co/JenSk0LaXP,Cloud Engineer,
20,SeekingReality7,Sat Aug 07 22:58:58 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",,
21,CELSIOR600,Sat Aug 07 22:58:37 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","California, USA",
22,MattMarmoset,Sat Aug 07 22:58:33 +0000 2021,"RT @Julija9Julija: ""Companies that currently  mandate vaccines"". Main hoax players 👇
Google
Facebook
Twitter
Microsoft
Walmart
Saks Fifth A…",london,
23,WashSquareGirl,Sat Aug 07 22:58:24 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","Illinois, USA",
24,LoveOceanMtnSun,Sat Aug 07 22:57:42 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",,
25,CBCarey,Sat Aug 07 22:57:01 +0000 2021,"RT @NewsHour: Yesterday, United Airlines announced that it will require all of its U.S. employees to be vaccinated as a condition of employ…","New Jersey, USA",
26,nosferatu_sr,Sat Aug 07 22:56:56 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","California, USA",
27,CFraase,Sat Aug 07 22:56:50 +0000 2021,"RT @NewsHour: Yesterday, United Airlines announced that it will require all of its U.S. employees to be vaccinated as a condition of employ…","Jefferson, GA",
28,ReluctantUser2,Sat Aug 07 22:56:39 +0000 2021,"Where are the lawsuits? Where are the governors? 

https://t.co/Wy9xI7y0Mt",,
29,jjpull_jones,Sat Aug 07 22:56:38 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",GEORGIA! LOVE IT OR LEAVE IT!,
30,GodivAndCream,Sat Aug 07 22:56:34 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…","Los Angeles, CA",
31,DHipgecko,Sat Aug 07 22:56:22 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",,
32,HubBucket,Sat Aug 07 22:56:16 +0000 2021,RT @ABCWorldNews: United Airlines announces that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their v…,"New York, NY",
33,HubBucket,Sat Aug 07 22:56:11 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","New York, NY",
