,user,date,text,location,coordinates
0,FortBendISD,Fri Jul 23 14:39:09 +0000 2021,Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixe… https://t.co/esP83WBjCi,"Sugar Land, Texas",
1,starsandstripes,Sat Jul 24 00:27:00 +0000 2021,A teenager sent a picture of an airsoft gun through Airdrop to other passengers on a United Airlines plane at the S… https://t.co/EQkDvSj2um,Washington D.C.,
2,Reuters,Sat Jul 24 00:50:05 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/x1eNlqgIiz https://t.co/otkU3hZlEl,Around the world,
3,umlatif,Sat Jul 24 13:09:00 +0000 2021,RT @FlightGlobal: Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief https://t.co/35eV9MIxoC https://t.co/s4cdSRW…,,
4,PortwoodTravel,Sat Jul 24 13:07:25 +0000 2021,"☑️ Available from £99pp deposit
📅 Valid for departure 31 Mar 2022

✈️ London Heathrow indirect  BA from £1,765pp
✈️… https://t.co/RaXRxqRIGD","Colwyn Bay, Wales, UK",
5,AinsleyOtto,Sat Jul 24 13:04:50 +0000 2021,RT @FortBendISD: Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixed relay…,"Houston, TX",
6,DMS_Vikings,Sat Jul 24 13:04:20 +0000 2021,RT @FortBendISD: Tokyo Bound! 🇯🇵 Ridge Point Graduate Bryce Deadmon is on his way to the Olympics to compete in the mixed 4X400 mixed relay…,"Sugar Land, TX",
7,AboveBracknell,Sat Jul 24 12:59:49 +0000 2021,"🇺🇸 N29984 #UNITED #UAL4 LHR-IAH: 0.6mi away heading WNW, travelling 362mph @ 10525ft #Heathrow #Departure [United A… https://t.co/b1dD37SVEc",Bracknell,
8,Popnlocks_ebook,Sat Jul 24 12:41:23 +0000 2021,"Peoria Illinois 61606
 United Airlines you to tell you can't think my smile.",,
9,laxradar,Sat Jul 24 12:37:49 +0000 2021,"United Airlines flight #UAL534 spotted at 16,300 feet! https://t.co/gubG1HZvTQ","Los Angeles, CA",
10,MightyTravels,Sat Jul 24 12:35:34 +0000 2021,US$205 - Cheap flights to Atlanta from San Francisco (United Airlines) https://t.co/DwSvjU9kKZ,,
11,laxradar,Sat Jul 24 12:34:00 +0000 2021,United Airlines flight #UAL675 spotted at 425 feet! https://t.co/YMXxON1Xh9,"Los Angeles, CA",
12,AtSharingcost,Sat Jul 24 12:30:43 +0000 2021,US$116 – Cheap flights to Cincinnati from Denver (United Airlines) https://t.co/4DrW9p0hgB,Glasgow,
13,grandmalaurie,Sat Jul 24 12:23:30 +0000 2021,"RT @GoodAirports: While airlines like @United received billions of our public dollars, airport workers who kept our airports running are st…",san luis obispo,
14,laxradar,Sat Jul 24 12:21:42 +0000 2021,"United Airlines flight #UAL1147 spotted at 12,875 feet! https://t.co/gDqCkosDu4","Los Angeles, CA",
15,MightyTravels,Sat Jul 24 12:21:14 +0000 2021,US$116 - Cheap flights to Cincinnati from Denver (United Airlines) https://t.co/1RorIIMxLO,,
16,United_MEC,Sat Jul 24 12:19:54 +0000 2021,"RT @lesliejosephs: United, long the conservative in this recovery, plans big ramp-up in flying this summer. Flying is getting more expensiv…","Potomac, Maryland USA",
17,laxradar,Sat Jul 24 12:19:09 +0000 2021,"United Airlines flight #UAL842 spotted at 10,525 feet! https://t.co/YK6qhHa29B","Los Angeles, CA",
18,Megs_eggs77,Sat Jul 24 12:18:27 +0000 2021,"@united Your site is very unclear. Other airlines give specific test names, BinaxNOW, Ellume, etc. Which I can grab… https://t.co/vOTARHMgVU",london,
19,girl07041776,Sat Jul 24 12:15:06 +0000 2021,@PolitiBunny @AmericanAir Yikes. Embracing the @United model huh? @AmericanAir fares are atrocious these days too.… https://t.co/zTctxWlN5C,USA 🇺🇸🇺🇸,
20,ClickySound,Sat Jul 24 12:13:52 +0000 2021,"#latestnews TIL in 2018, a United Airlines flight attendant got annoyed by a dog barking and told the family to put… https://t.co/LGBRTGISL9",United Kingdom,
21,Cantstopme02,Sat Jul 24 12:05:39 +0000 2021,United airlines &gt;&gt;&gt;&gt;&gt; https://t.co/g2dgXvzQge,Mexico ,
22,usatodaytravel,Sat Jul 24 12:00:00 +0000 2021,"Airline executives say they don’t see any slowdown in ticket sales, maybe because a high percentage of their best c… https://t.co/weUnBWTAGu","USA TODAY HQ, McLean, Va.",
23,StephenWarwick9,Sat Jul 24 11:59:11 +0000 2021,RT @iMore: Flight evacuated after teenager AirDrops photo of airsoft gun to passengers https://t.co/C28dR1IeiK,"Edinburgh, Scotland",
24,ForeverKing_law,Sat Jul 24 11:56:26 +0000 2021,@Well_Versed_ @dismydaddyhous @lasvegasscoop1 @therealteshia I’m 32. I can say the same thing. Never seen it on del… https://t.co/sK5idC4DUb,"Chicago, IL",
25,AboveBracknell,Sat Jul 24 11:51:53 +0000 2021,"🇺🇸 N686UA #UNITED #UAL53 ZRH-IAD: 0.8mi away heading WNW, travelling 559mph @ 34000ft [United Airlines - #BOEING 76… https://t.co/1m9V4QnwE0",Bracknell,
26,AboveBracknell,Sat Jul 24 11:40:47 +0000 2021,"🇺🇸 N26906 #UNITED #UAL919 LHR-IAD: 0.6mi away heading W, travelling 409mph @ 7675ft #Heathrow #Departure [United Ai… https://t.co/PMFyOydRzD",Bracknell,
27,Dawli_Aerospace,Sat Jul 24 11:39:13 +0000 2021,"Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief | News | Flight Global
 https://t.co/Z2yx9rPo7D",Kingdom of Saudi Arabia,
28,KBrentek,Sat Jul 24 11:38:54 +0000 2021,RT @AeroimagesChris: 8110 64447 N27256 737-8 @United Airlines #737MAX https://t.co/0JBBVYbTgL,"Warsaw, Poland",
29,MansourAlrooqi,Sat Jul 24 11:37:51 +0000 2021,RT @FlightGlobal: Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief https://t.co/35eV9MIxoC https://t.co/s4cdSRW…,الرياض,
30,MarvinSekar,Sat Jul 24 11:29:38 +0000 2021,"RT @Boeing767mech: United Airlines ""Rise of Skywalker"" 737 N36272 sit on the gate at San Diego Lindbergh Field.

22JUN2021 2300 KSAN

#AvGe…","Mumbai, India",
31,CleeveRadar,Sat Jul 24 11:24:17 +0000 2021,"#UAL914 N675UA Boeing 767 322ER/W United Airlines:7.9 km away @ 32000 ft and 51.1° from horizon, heading NW @ 968.1… https://t.co/GrdQ1KLvYn",Bishops Cleeve,
32,jdleamer,Sat Jul 24 11:21:29 +0000 2021,"@united , however for me, I will enjoy taking my business to the other airlines who are concerned with customer sat… https://t.co/1tJzNY3ndm",Central Europe Inhabitant,
33,iMore,Sat Jul 24 11:20:26 +0000 2021,Flight evacuated after teenager AirDrops photo of airsoft gun to passengers https://t.co/C28dR1IeiK,🎉💛🎉,
34,AboveBracknell,Sat Jul 24 11:17:30 +0000 2021,"🇺🇸 N675UA #UNITED #UAL914 CDG-IAD: 2.3mi away heading WNW, travelling 578mph @ 32000ft [United Airlines - #BOEING 7… https://t.co/9j8Tx7kc7k",Bracknell,
