,user,date,text,location,coordinates
0,lesliejosephs,Tue Aug 10 02:20:20 +0000 2021,"Hawaiian Airlines says it will require U.S. staff to be vaccinated against Covid by Nov. 1, the third major airline… https://t.co/qZqxXZz3hX",New York,
1,NBCNightlyNews,Mon Aug 09 23:15:00 +0000 2021,"WATCH: In an exclusive interview with @LesterHoltNBC, United Airlines CEO Scott Kirby says the decision to mandate… https://t.co/Dtk2oLGZGW",New York,
2,CNBC,Mon Aug 09 15:19:16 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/rtlU1U5dfm","Englewood Cliffs, NJ",
3,PauseOf,Tue Aug 10 12:06:54 +0000 2021,"Open SmartNews and read ""Won’t get a COVID vaccine? Some bosses may charge you $20 to $50 more for health insurance… https://t.co/5m4QAIEut1",Earth ,
4,airkarp,Tue Aug 10 12:06:04 +0000 2021,"RT @lesliejosephs: Hawaiian Airlines says it will require U.S. staff to be vaccinated against Covid by Nov. 1, the third major airline to i…","Rockville, MD",
5,ash_mo87,Tue Aug 10 12:05:55 +0000 2021,Not sure if pilots are actually walking out but if so let’s goooooooo!!! I stand with people who want to make their… https://t.co/L2Diu4aarB,,
6,SillyGist,Tue Aug 10 12:04:46 +0000 2021,"RT @realjuliasong: BREAKING: United Airlines just issued a mandate for all of its employees - No Jab No Job!

By the fall all employees are…",Location,
7,SlabbedNewMedia,Tue Aug 10 12:04:27 +0000 2021,Won't get a COVID vaccine? Some bosses may charge you $20 to $50 more for health insurance on every paycheck https://t.co/lvQwJYI8MV,South Mississippi,
8,areanna111,Tue Aug 10 12:03:16 +0000 2021,"Open SmartNews and read ""Won’t get a COVID vaccine? Some bosses may charge you $20 to $50 more for health insurance… https://t.co/Tec8OOLgBG",,
9,MightyTravels,Tue Aug 10 12:02:37 +0000 2021,US$123 - Cheap flights to Houston from Los Angeles (United Airlines) https://t.co/KllRq5Eqvr,,
10,CocoPazzo,Tue Aug 10 12:01:29 +0000 2021,RT @WESH: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/f039lT3yy9,In the path of hurricanes ,
11,tmbrown327,Tue Aug 10 11:59:43 +0000 2021,Won't get a COVID vaccine? Some bosses may charge you $20 to $50 more for health insurance on every paycheck… https://t.co/J18ReMY73n,RI,
12,cingal50,Tue Aug 10 11:58:59 +0000 2021,Won't get a COVID vaccine? Some bosses may charge you $20 to $50 more for health insurance on every paycheck… https://t.co/ggJW8c1tx3,"Amelia, OH",
13,WBBPHILLYFLY,Tue Aug 10 11:58:20 +0000 2021,"RT @USATODAY: Here are some of the key issues with vaccine mandates, which experts widely agree are legal as long as workers are provided a…",Kumasi(Ghana),
