,user,date,text,location,coordinates
0,AnaCabrera,Fri Aug 06 12:02:29 +0000 2021,NEW: United Airlines mandates Covid-19 vaccines for all employees,"New York, NY",
1,biannagolodryga,Fri Aug 06 11:35:37 +0000 2021,"United Airlines will require its U.S. employees to be vaccinated against Covid-19 this fall, the first major airlin… https://t.co/4XomSTKZ8A",New York,
2,MollyJongFast,Fri Aug 06 19:50:08 +0000 2021,I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
3,Qweere,Sat Aug 07 14:03:20 +0000 2021,RT @ABC: United Airlines announced that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their vaccinatio…,,
4,JenniferLinn17,Sat Aug 07 14:03:17 +0000 2021,"RT @paul_lander: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  In fairness, they'll do anything to beat Del…","PLS HELP W/GO FUND, IF ABLE",
5,GeoffreyClewes,Sat Aug 07 14:03:12 +0000 2021,RT @ABC: United Airlines announced that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their vaccinatio…,"Bolton, England",
6,danielisaacsan2,Sat Aug 07 14:03:02 +0000 2021,RT @ABC: United Airlines announced that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their vaccinatio…,Donde hay Rock,
7,PabloAr79006828,Sat Aug 07 14:02:58 +0000 2021,RT @alfonslopeztena: The list of big US corporations offering employees to choose between getting jabbed or losing their jobs continues to…,Chilangolandia,
8,genesimmons,Sat Aug 07 14:02:53 +0000 2021,RT @ABC: United Airlines announced that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their vaccinatio…,,
9,ikluft,Sat Aug 07 14:02:48 +0000 2021,"RT @AeroimagesChris: The 2nd #737MAX10 test frame has made an appearance at @FlyRenton 

7705 66123 N27752 737-10 United Airlines https://t…","San Jose, California",
10,reversedimages1,Sat Aug 07 14:02:30 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,"Emotionally dead, State",
11,sphereretical,Sat Aug 07 14:02:14 +0000 2021,RT @GillianMcKeith: Does anybody know any pilots working for United Airlines? #NoVaccinePassportsAnywhere,Scottish Borders,
12,djwfll,Sat Aug 07 14:02:03 +0000 2021,@juliettekayyem If that doesn’t work…….do what United Airlines is doing.,"Fort Lauderdale, Florida",
13,sneeze327,Sat Aug 07 14:01:41 +0000 2021,"RT @GovPritzker: I’m glad to see @United, headquartered right here in Illinois, is helping to lead the way in our fight against COVID-19.
 …",,
14,formerrepublic7,Sat Aug 07 14:01:35 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,USA,
15,DaisyCatNine,Sat Aug 07 14:01:34 +0000 2021,"RT @nbcwashington: Just In: United Airlines says 67,000 U.S. employees must get vaccinated against COVID-19. It is the first large airline…","Washington, DC",
16,RevueLeBanquet,Sat Aug 07 14:01:24 +0000 2021,RT @francois20009: Next up: @Delta mandates employee vaccination to stop the spread of delta. https://t.co/eH7WbcjTW6,Paris France,
17,MsRuffles,Sat Aug 07 14:01:10 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…","Conway, AR",
18,PatriciaWilhoit,Sat Aug 07 14:01:09 +0000 2021,RT @gwengenuity: @jsolomonReports Wonder how many unvaccinated illegal aliens United airlines transport?,"Texas, USA",
19,upperpatriot,Sat Aug 07 14:01:05 +0000 2021,RT @Sundevil891: @WSJ Time to boycott United Airlines!,,
20,laxradar,Sat Aug 07 14:00:57 +0000 2021,"United Airlines flight #UAL1110 spotted at 11,450 feet! https://t.co/Vssweq80Z7","Los Angeles, CA",
