,user,date,text,location,coordinates
0,CNN,Sat Aug 14 18:01:13 +0000 2021,"In just the past few weeks, United Airlines, Google, Facebook, Tyson Foods, Equinox, Walmart and Disney announced p… https://t.co/7GTXCwp5g1",,
1,petemuntean,Tue Aug 10 21:30:02 +0000 2021,"JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, b… https://t.co/V11p8w1mLJ","Washington, DC",
2,CNBC,Sun Aug 15 14:59:00 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/IR3TmQVdse","Englewood Cliffs, NJ",
3,You40110902Lori,Sun Aug 15 16:02:28 +0000 2021,"RT @MOESARG03893712: Currently At this Beautiful Restaurant in Ogdensburg Ny  called the Gran View. The vibes are great with Shadia
 Smilin…","Munford, TN",
4,MOESARG03893712,Sun Aug 15 16:02:04 +0000 2021,"Currently At this Beautiful Restaurant in Ogdensburg Ny  called the Gran View. The vibes are great with Shadia
 Smi… https://t.co/mz5CAccTqF",Canada,
5,Karen23651108,Sun Aug 15 15:55:20 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",,
6,_GiveMeHopex3,Sun Aug 15 15:51:20 +0000 2021,United airlines got one more time to delay my flight 🤬,Where the wild things are,
7,wahyucahyono93,Sun Aug 15 15:50:06 +0000 2021,"RT @CNN: In just the past few weeks, United Airlines, Google, Facebook, Tyson Foods, Equinox, Walmart and Disney announced plans to require…",,
8,trehangautam,Sun Aug 15 15:47:28 +0000 2021,"@united I have Asians airlines Mike’s which is part of star alliance , can I use star alliance miles to upgrade ?","Boston, MA",
9,above_monroe,Sun Aug 15 15:42:33 +0000 2021,"🇺🇸 UNITED #UAL2060: 3.4mi away [60° elevation] @ 31000ft, heading NE @ 512mph [United Airlines] #AboveMonroe #ADSB… https://t.co/Ty00GzVLD3","New Jersey, USA",
