,user,date,text,location,coordinates
0,CNN,Sat Aug 14 08:01:04 +0000 2021,"In just the past few weeks, United Airlines, Google, Facebook, Tyson Foods, Equinox, Walmart and Disney announced p… https://t.co/3v0BTbJRKT",,
1,newsmax,Fri Aug 13 11:40:13 +0000 2021,"ICYMI: Southwest Airlines, American Airlines, and Delta Air Lines aren't going along with rival United Airlines' ma… https://t.co/7N2gxDuW8N",United States,
2,hugomartin,Fri Aug 13 13:28:24 +0000 2021,"United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/1RzHvH3PdB","Los Angeles, CA",
3,laxradar,Sat Aug 14 13:10:24 +0000 2021,"United Airlines flight #UAL1652 spotted at 14,250 feet! https://t.co/MmkYs3oOgj","Los Angeles, CA",
4,Nidia87450734,Sat Aug 14 13:08:56 +0000 2021,@Delta Not until you have the same vaccination standards as United Airlines 🙏,,
5,laxradar,Sat Aug 14 13:03:57 +0000 2021,"United Airlines flight #UAL1888 spotted at 6,375 feet! https://t.co/kl7Xcf7oP1","Los Angeles, CA",
6,p_turner,Sat Aug 14 13:02:36 +0000 2021,"RT @hugomartin: United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/1RzHvH3PdB",,
7,TheMiamiTimes,Sat Aug 14 13:00:42 +0000 2021,"Many corporations, such as United Airlines and Google, are requiring proof of vaccination for their employees. 

Cl… https://t.co/b8ZKvMhzFm","Miami, FL",
8,shekinah1313,Sat Aug 14 13:00:27 +0000 2021,"""Current members of CommonPass, including JetBlue, Lufthansa, Swiss International Airlines, United Airlines, &amp; Virg… https://t.co/inkE24rS0f",Dystopia? NC USA 🤡🌎,
9,richardochet,Sat Aug 14 12:57:25 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…","Taragi-machi, Kumamoto",
10,SteveJansen99,Sat Aug 14 12:56:23 +0000 2021,RT @GretchenOO8: Shocking letter from the Chairman of United Airlines discussing a pilot who questioned legality of mandatory v@x under Nur…,,
11,erin_mansur,Sat Aug 14 12:53:03 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",,
12,GretchenOO8,Sat Aug 14 12:50:08 +0000 2021,Shocking letter from the Chairman of United Airlines discussing a pilot who questioned legality of mandatory v@x un… https://t.co/UAAuzJzpPO,"Palm Beach County, FL",
13,livinginthenow,Sat Aug 14 12:49:52 +0000 2021,RT @RoArquette: Is United airlines the only airline that is making sure passengers are flying safely during the pandemic ? Cause I’m only i…,NYC Metro,
