,user,date,text,location,coordinates
0,CNN,Sat Aug 14 18:01:13 +0000 2021,"In just the past few weeks, United Airlines, Google, Facebook, Tyson Foods, Equinox, Walmart and Disney announced p… https://t.co/7GTXCwp5g1",,
1,CNBC,Mon Aug 16 00:52:58 +0000 2021,"United Airlines reroutes planes around Afghanistan, Emirates suspends flights https://t.co/mwlDLbUr0d","Englewood Cliffs, NJ",
2,petemuntean,Tue Aug 10 21:30:02 +0000 2021,"JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, b… https://t.co/V11p8w1mLJ","Washington, DC",
3,laxradar,Mon Aug 16 02:15:49 +0000 2021,"United Airlines flight #UAL1680 spotted at 30,900 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
4,ArifWaheed,Mon Aug 16 02:15:24 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,multan,
5,shima183,Mon Aug 16 02:15:18 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,フォロー制限喰らってます。,
6,laxradar,Mon Aug 16 02:15:18 +0000 2021,"United Airlines flight #UAL1137 spotted at 2,750 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",
7,tsuchie88,Mon Aug 16 02:14:45 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,オレたち転勤族,
8,houstonairw,Mon Aug 16 02:14:37 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,"Houston, TX",
9,2008melamine,Mon Aug 16 02:13:52 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,Basement,
10,olgamc30,Mon Aug 16 02:13:16 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,"Arequipa, Peru",
11,EhlleEhmme,Mon Aug 16 02:13:05 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
12,laxradar,Mon Aug 16 02:13:04 +0000 2021,"United Airlines flight #UAL1831 spotted at 3,075 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
13,jimmakeBelieve,Mon Aug 16 02:13:00 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,"Cuttack, India",
14,charheb11,Mon Aug 16 02:12:46 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
15,danielemerson08,Mon Aug 16 02:12:46 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
16,kmstexas,Mon Aug 16 02:12:44 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,Southlake Texas USA,
17,slsandpet,Mon Aug 16 02:12:32 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,Aust,
18,KC_WarEagle1,Mon Aug 16 02:12:13 +0000 2021,"RT @CNBC: United Airlines reroutes planes around Afghanistan, Emirates suspends flights https://t.co/mwlDLbUr0d",Las Vegas,
19,topbiznews,Mon Aug 16 02:12:06 +0000 2021,"United Airlines reroutes planes around Afghanistan, Emirates suspends Kabul flights https://t.co/ITjDdMqRol https://t.co/hyEHY9U7Nq",Worldwide,
20,Soupcon1,Mon Aug 16 02:11:20 +0000 2021,"Employee vaccine mandate is ‘about saving lives,’ United Airlines CEO Kirby says https://t.co/fvV2hPXXw0",,
21,Ddoggsmusicfort,Mon Aug 16 02:11:19 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,My twisted cd collection,
22,coachkevinkan,Mon Aug 16 02:11:05 +0000 2021,It’s great to see @United using the downtime during the global pandemic to look strategically at their #business &amp;… https://t.co/6tamAm48tq,Global,
23,Miyckoal,Mon Aug 16 02:10:06 +0000 2021,"RT @CNBC: United Airlines reroutes planes around Afghanistan, Emirates suspends flights https://t.co/mwlDLbUr0d",,
24,Canadaelection1,Mon Aug 16 02:10:04 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
25,coachkevinkan,Mon Aug 16 02:10:02 +0000 2021,"Making flights memorable for kids, their parents &amp; other passengers will keep them coming back!

#leadership… https://t.co/o4plOPVJ72",Global,
26,Jmhnole79,Mon Aug 16 02:09:46 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,florida,
27,Shutzy59,Mon Aug 16 02:09:43 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
28,resplendicity,Mon Aug 16 02:09:24 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,U.S.A....the sane part. Blue.,
29,coachkevinkan,Mon Aug 16 02:09:13 +0000 2021,Whilst this is not earth-shattering news given the excellent children’s amenity kits on other airlines like… https://t.co/7X1G91mol3,Global,
30,MaPegasus1968,Mon Aug 16 02:08:41 +0000 2021,RT @Reuters: United Airlines rerouting some flights to avoid Afghanistan airspace https://t.co/KOwd1OjLli https://t.co/nEJCoxBY1q,,
