,user,date,text,location,coordinates
0,Reuters,Wed Jul 28 21:10:00 +0000 2021,England will allow fully vaccinated visitors from the European Union and the United States to arrive without needin… https://t.co/ZBqxtqahjm,Around the world,
1,SteveSchmidtSES,Sat Jul 24 13:49:56 +0000 2021,Here is one way to increase vaccine rates. There is no right to fly in the United States. Walking and driving will… https://t.co/cIeYwjHTJ7,,
2,verge,Thu Jul 29 06:15:08 +0000 2021,United Airlines will let passengers preorder food and snacks online before flights https://t.co/tqkXcog3rv https://t.co/LCRpyPwl3P,New York,
3,penelopesire,Fri Jul 30 01:55:17 +0000 2021,"RT @LionInWinter44: Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. 

Migrants coming to the US from Africa…",Great state of Texas!,
4,peaceloveword12,Fri Jul 30 01:52:52 +0000 2021,United airlines can actually go fuck themselves,,
5,SweetFreedom29,Fri Jul 30 01:52:40 +0000 2021,"RT @LionInWinter44: Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. 

Migrants coming to the US from Africa…","Freedom, USA",
6,pittiemom92,Fri Jul 30 01:52:32 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…",in the mountains,
7,JonMandolorian,Fri Jul 30 01:52:23 +0000 2021,RT @Popsunderhouse1: Had enough yet folks? https://t.co/vBU30lzgE5,"California, USA",
8,ChristieWooda17,Fri Jul 30 01:52:04 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…","Niceville, FL",
9,JoWilso99859694,Fri Jul 30 01:52:00 +0000 2021,"RT @InTheNoosphere: Hey United Airlines ;
How about matching DELTA and start requiring all personnel to be vaccinated ?",SW FL,
10,BiggestRay,Fri Jul 30 01:51:26 +0000 2021,OMG!! Think of how many issues you've had with airlines over the years and then read this article about how Delta i… https://t.co/yPP6jicvJa,"Monterey Bay, CA",
11,SharissaBurnett,Fri Jul 30 01:50:58 +0000 2021,"RT @RobbersonJon: Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/MFL8KJyt05","Green Bay, WI",
12,ABBSBGG1,Fri Jul 30 01:50:33 +0000 2021,"RT @Cleansniper23: @Delta.@airwaves 
#Patriots #BoycottDelta &amp; #BoycottAmerican 
If this don’t INFURIATE you nothing will. Not only are the…",,
13,erotao,Fri Jul 30 01:50:18 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…",,
14,DebbraT,Fri Jul 30 01:46:54 +0000 2021,"“As hundreds of illegal immigrants surge across the southern border daily, migrants from Africa are gaining entry i… https://t.co/uaVoHQtBdE",FL U.S.A.,
15,jaybakeraz,Fri Jul 30 01:46:34 +0000 2021,"RT @Cleansniper23: @Delta.@airwaves 
#Patriots #BoycottDelta &amp; #BoycottAmerican 
If this don’t INFURIATE you nothing will. Not only are the…","Arizona, USA",
16,mavhines57,Fri Jul 30 01:46:09 +0000 2021,"Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/Q7RXDjTWRd via @gatewaypundit",,
17,DebbraT,Fri Jul 30 01:44:55 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…",FL U.S.A.,
18,LspeakWil,Fri Jul 30 01:44:34 +0000 2021,"RT @RickyLe80284150: Just when you thought it couldn't get any worse

Delta, American, United Airlines Are Providing African Migrants Free…",,
19,turf_yoda,Fri Jul 30 01:44:06 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…",,
20,sercalliv,Fri Jul 30 01:43:21 +0000 2021,"RT @Cleansniper23: @Delta.@airwaves 
#Patriots #BoycottDelta &amp; #BoycottAmerican 
If this don’t INFURIATE you nothing will. Not only are the…","Mobile, AL",
21,bratgrace1060,Fri Jul 30 01:42:03 +0000 2021,RT @Popsunderhouse1: Had enough yet folks? https://t.co/vBU30lzgE5,,
22,rikmachunts2,Fri Jul 30 01:42:02 +0000 2021,"RT @LadyRedWave: WTF??? 

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/InEJpqCUY8 via @gatew…",Texas Panhandle,
