,user,date,text,location,coordinates
0,petemuntean,Tue Aug 10 21:30:02 +0000 2021,"JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, b… https://t.co/V11p8w1mLJ","Washington, DC",
1,benwakana46,Wed Aug 11 11:45:49 +0000 2021,United Airlines CEO has written dozens of letters to the family members of workers who died from COVID. He doesn't… https://t.co/cZptfVUx3p,,
2,RaleighBowman,Wed Aug 11 02:18:36 +0000 2021,"All airlines should require employees working to be vaccinated. As someone who has worked in the airline industry,… https://t.co/0yHhXikjXa","Chicago, IL ",
3,molebird1,Wed Aug 11 19:03:20 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",,
4,patriesweinberg,Wed Aug 11 19:03:17 +0000 2021,"RT @eatlovepray211: BREAKING! 🚨🚨🚨 Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated,…",leiden,
5,thetvlinsider,Wed Aug 11 19:03:02 +0000 2021,"Ugh.  ""Modernized appearance guidelines"" is another way for saying ""we've lowered our standards"".  Apparently it is… https://t.co/OSfz3fx1ql",US and everywhere the internet reaches,
6,BiancaBEEQBEE,Wed Aug 11 19:02:56 +0000 2021,"RT @ShaunKraisman: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaki…",,
7,klh0407,Wed Aug 11 19:02:43 +0000 2021,"Shout out to to United Airlines , the Pentagon-Federal Government(Joe Biden) and Amtrak.

Thank you and going forwa… https://t.co/zBOoKGs5zP",,
8,pcta,Wed Aug 11 19:02:36 +0000 2021,"RT @Public_Citizen: The Chamber of Commerce opposes the For the People Act — legislation we need to protect our vote.
 
Corporations that h…",usa,
9,burntink60,Wed Aug 11 19:02:21 +0000 2021,RT @RuhleOnMSNBC: United Airlines CEO Scott Kirby joined @SRuhle ahead of his meeting with President Biden to explain why he's requiring hi…,,
10,MariscaldelAire,Wed Aug 11 19:02:08 +0000 2021,RT @ProplinerSky: Old versus new - United Airlines Douglas DC-6B  N37551 being snubbed by one those nasty jet things at Chicago O'Hare in S…,Madrid,
11,sayit5timesfast,Wed Aug 11 19:02:03 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",,
12,AviationPhotog4,Wed Aug 11 19:01:51 +0000 2021,RT @ProplinerSky: Old versus new - United Airlines Douglas DC-6B  N37551 being snubbed by one those nasty jet things at Chicago O'Hare in S…,,
13,JeffGovCon,Wed Aug 11 19:01:37 +0000 2021,"Amtrak (trains) &amp; United Airlines (planes) mandating all employees be vaccinated.  But 3 airlines: Southwest, Ameri… https://t.co/6b3uLpdqNa",United States,
14,GiuliaGrimm,Wed Aug 11 19:01:34 +0000 2021,"RT @united: .@thepointsguy put our new signature interior to the test. Spoiler alert: ""It's a good time to be a United Airlines frequent fl…",,
15,drdave1999,Wed Aug 11 19:01:34 +0000 2021,"Just in time, following the announcement that most airlines— except United— refuse to require employees to get vacc… https://t.co/RcatkF85Wm",,
16,PASSPORTmag,Wed Aug 11 19:01:25 +0000 2021,@united Airlines has strived to better itself &amp; create a unique identity that separates itself from other airlines.… https://t.co/Rey1Ftyl9J,"New York City, NY",
17,GiuliaGrimm,Wed Aug 11 19:01:12 +0000 2021,"RT @united: We just placed the largest aircraft order in our history (270 planes!). Coming to our narrow-body planes:

🧳 Room for every cus…",,
18,NPTelegraph,Wed Aug 11 19:01:10 +0000 2021,"Southwest, American and Delta airlines are not requiring COVID-19 shots for employees, breaking with United's manda… https://t.co/355DaseqyU","North Platte, NE, US, 69101",
19,janefourmillion,Wed Aug 11 19:00:44 +0000 2021,"@AnaCabrera @resist1169 Well since United Airlines requires personnel to be vaxed and  Southwest doesn’t, I would not pick Southwest either.","Los Angeles, CA",
20,greeneyedmum,Wed Aug 11 19:00:43 +0000 2021,"RT @GillianMcKeith: 3 major USA airlines will not require employees to get jabbed: Southwest, Delta and American.  Bye bye United...  #NoVa…","Northwich, England",
21,WDTV5News,Wed Aug 11 19:00:01 +0000 2021,"This contrasts with United's decision to require vaccines for its employees.
 https://t.co/6q3AiFES1N",,
22,WDBJ7,Wed Aug 11 19:00:01 +0000 2021,This contrasts with United's decision to require vaccines for its employees. https://t.co/hhv9FBeJhf,"Roanoke, Virginia",
23,lieutenant780,Wed Aug 11 18:59:53 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",,
24,christi98916262,Wed Aug 11 18:59:45 +0000 2021,@united I am planning on canceling my upcoming flight with Southwest and fly with United Airlines. You are doing th… https://t.co/AH1ICWlxEP,,
25,aliminish,Wed Aug 11 18:59:44 +0000 2021,RT @benwakana46: United Airlines CEO has written dozens of letters to the family members of workers who died from COVID. He doesn't want to…,Blue RESISTER in a Red State,
26,hysister19,Wed Aug 11 18:59:42 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",My House,
27,Evasabe,Wed Aug 11 18:59:42 +0000 2021,"RT @MelissaJPeltier: Well, that means I’m flying United, Jet Blue, &amp; select foreign airlines with a vaccine mandate.","Houston, Texas",
28,Noratoriou5,Wed Aug 11 18:59:39 +0000 2021,"RT @petemuntean: JUST IN: Southwest Airlines, American Airlines, and Delta Air Lines will NOT REQUIRE employees to get vaccinated, breaking…",Neverland,
29,1plus1_is_3,Wed Aug 11 18:59:32 +0000 2021,"RT @GillianMcKeith: 3 major USA airlines will not require employees to get jabbed: Southwest, Delta and American.  Bye bye United...  #NoVa…",,
30,djm2516,Wed Aug 11 18:59:19 +0000 2021,"RT @JMarkOckerbloom: I'm not likely to book a flight soon, but when I do, United now looks a lot more appealing than other major US airline…","Logan Square, Chicago, IL, USA",
31,moderatemama,Wed Aug 11 18:59:10 +0000 2021,@AnaCabrera Hey @SouthwestAir - my sister always flies you from DC to Houston multiple times a year. Just booked a… https://t.co/SHXDggQLAI,,
32,RosemarieBrown3,Wed Aug 11 18:58:59 +0000 2021,@wookietim @JulieVanK United Airlines are !,,
33,CynthiaFlynn15,Wed Aug 11 18:58:44 +0000 2021,"POTUS is meeting with CEO of United Airlines.  Seems he needs to meet with AA, Delta and South West to really make… https://t.co/Zi29q8GJVV","Delaware, USA",
