,user,date,text,location,coordinates
0,Reuters,Wed Jul 28 21:10:00 +0000 2021,England will allow fully vaccinated visitors from the European Union and the United States to arrive without needin… https://t.co/ZBqxtqahjm,Around the world,
1,SteveSchmidtSES,Sat Jul 24 13:49:56 +0000 2021,Here is one way to increase vaccine rates. There is no right to fly in the United States. Walking and driving will… https://t.co/cIeYwjHTJ7,,
2,verge,Thu Jul 29 06:15:08 +0000 2021,United Airlines will let passengers preorder food and snacks online before flights https://t.co/tqkXcog3rv https://t.co/LCRpyPwl3P,New York,
3,ItsTalking,Fri Jul 30 09:02:53 +0000 2021,"Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/BIAUuriQ00 via @gatewaypundit",,
4,ClaraBowie1,Fri Jul 30 09:01:35 +0000 2021,RT @Popsunderhouse1: Had enough yet folks? https://t.co/vBU30lzgE5,,
5,laxradar,Fri Jul 30 08:56:55 +0000 2021,"United Airlines flight #UAL2230 spotted at 2,250 feet! https://t.co/qeDsfwsZD1","Los Angeles, CA",
6,KM3505,Fri Jul 30 08:53:30 +0000 2021,"RT @Cleansniper23: @Delta.@airwaves 
#Patriots #BoycottDelta &amp; #BoycottAmerican 
If this don’t INFURIATE you nothing will. Not only are the…","this banana republic, 1984",
7,amsmoney13,Fri Jul 30 08:51:51 +0000 2021,"RT @LionInWinter44: Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. 

Migrants coming to the US from Africa…",United States,
8,MariscaldelAire,Fri Jul 30 08:51:19 +0000 2021,RT @AusterityAirli1: Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the fo…,Madrid,
9,herbaldoc,Fri Jul 30 08:45:48 +0000 2021,RT @Popsunderhouse1: Had enough yet folks? https://t.co/vBU30lzgE5,"Stuart and Jupiter, Florida",
10,denniskroft,Fri Jul 30 08:45:40 +0000 2021,Southwest Airlines left me stranded in Minneapolis. United and Delta didn’t let down their customers!  Southwest sucks!!!,,
11,6RYKFNGSUYD,Fri Jul 30 08:44:22 +0000 2021,RT @AusterityAirli1: Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the fo…,read pinned bitches,
12,AeritaT,Fri Jul 30 08:44:22 +0000 2021,RT @AusterityAirli1: Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the fo…,somewhere under the blue sky,
13,MD80com,Fri Jul 30 08:44:07 +0000 2021,RT @AusterityAirli1: Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the fo…,Hamburg/Germany and BER,
14,denniskroft,Fri Jul 30 08:42:26 +0000 2021,"Southwest Airlines left me stranded in Minneapolis last night. They said weather in PHX was the reason. Meanwhile,… https://t.co/RsQdJeQCw7",,
15,StarryIceCream,Fri Jul 30 08:41:28 +0000 2021,RT @AusterityAirli1: Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the fo…,"Birmingham, AL",
16,AusterityAirli1,Fri Jul 30 08:37:28 +0000 2021,Chicago - O'Hare International in the October of 1970 with United Airlines McDonnell Douglas DC-8-62H N8974U in the… https://t.co/f8pr2S16DM,Great Britain,
17,laxradar,Fri Jul 30 08:35:16 +0000 2021,United Airlines flight #UAL2181 spotted at 500 feet! https://t.co/Ipcr8rUwCR,"Los Angeles, CA",
18,Refess,Fri Jul 30 08:33:53 +0000 2021,International Airlines Group narrows losses in second quarter - International Airlines Group has reported an operat… https://t.co/fFQH3t4zU6,,
19,laxradar,Fri Jul 30 08:33:08 +0000 2021,United Airlines flight #UAL1850 spotted at 975 feet! https://t.co/SUg5HvOG4x,"Los Angeles, CA",
20,laxradar,Fri Jul 30 08:27:09 +0000 2021,"United Airlines flight #UAL1497 spotted at 1,975 feet! https://t.co/v9OSJ9wHkp","Los Angeles, CA",
21,kimsbrown_,Fri Jul 30 08:26:06 +0000 2021,"RT @BascoFrom: Delta, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/vgGrra0Upt",,
22,Stacy_CAWMP,Fri Jul 30 08:20:20 +0000 2021,"RT @US_of_A_1st: We are no longer a country...!

Delta, United Airlines Are Providing African Migrants Free Flights To The U.S.
Paid for wi…",United States,
23,KitchenDales,Fri Jul 30 08:20:15 +0000 2021,"RT @NobodymrRobert: Delta, American, United Airlines Are Providing African Migrants Free Flights To The U.S. https://t.co/4PYVTYwCPl via @g…",,
