,user,date,text,location,coordinates
0,kylegriffin1,Sat Aug 07 15:00:00 +0000 2021,"United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk termination.","Manhattan, NY",
1,ABC,Sat Aug 07 06:01:02 +0000 2021,United Airlines announces that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload t… https://t.co/owZVo4j6pX,New York City / Worldwide,
2,NewsHour,Sat Aug 07 21:53:00 +0000 2021,"Yesterday, United Airlines announced that it will require all of its U.S. employees to be vaccinated as a condition… https://t.co/kbsBDEU1ay","Arlington, VA | New York, NY",
3,laxradar,Sun Aug 08 21:03:14 +0000 2021,"United Airlines flight #UAL1718 spotted at 3,525 feet! https://t.co/axwVV6I7RH","Los Angeles, CA",
4,Psashaper,Sun Aug 08 21:02:28 +0000 2021,"RT @LynnBrittney2: US broadcaster CNN has fired three employees for not being vaccinated. Facebook, Google and Microsoft have all mandated…",The Sunny Sarf,
5,1970LizzieM,Sun Aug 08 21:01:16 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",,
6,laxradar,Sun Aug 08 21:01:08 +0000 2021,"United Airlines flight #UAL2612 spotted at 17,925 feet! https://t.co/opiA91aldO","Los Angeles, CA",
7,laxradar,Sun Aug 08 21:00:21 +0000 2021,"United Airlines flight #UAL1286 spotted at 7,400 feet! https://t.co/1aM4h0tuwD","Los Angeles, CA",
8,The_Plandemic,Sun Aug 08 21:00:00 +0000 2021,What ever could go wrong? 🙄 https://t.co/q39raLkE26,,
9,StephenMattiso3,Sun Aug 08 20:58:47 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
10,laxradar,Sun Aug 08 20:57:34 +0000 2021,"United Airlines flight #UAL2101 spotted at 29,975 feet! https://t.co/2u0hssrd30","Los Angeles, CA",
11,oliviakingia,Sun Aug 08 20:57:14 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
12,joneu19,Sun Aug 08 20:55:24 +0000 2021,RT @vargasmoni: United Airlines To Make Vaccines Mandatory For All Employees https://t.co/ubA4Nug4Ym,,
13,above_monroe,Sun Aug 08 20:55:18 +0000 2021,"🇺🇸 UNITED #UAL1677: 2.0mi away [23° elevation] @ 4400ft, heading NNE @ 299mph [United Airlines - #BOEING 737-724]… https://t.co/WZrSuglrPv","New Jersey, USA",
14,DougBenson,Sun Aug 08 20:55:07 +0000 2021,Airlines are experiencing crew shortages so a flight I was on recently got delayed for a few years so they could tr… https://t.co/DoIpWdcvmE,Los Angeles,
15,Remy1929,Sun Aug 08 20:54:55 +0000 2021,RT @maddenifico: Due to a KILLER variant that is far more deadly and infectious than the original coronavirus — the time is coming for all…,,
16,Canadacats,Sun Aug 08 20:54:43 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
17,Carter13Sf,Sun Aug 08 20:54:00 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,"Florida, USA",
18,authentic_jack,Sun Aug 08 20:53:53 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",Canada,
19,VolvoMan17,Sun Aug 08 20:53:46 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
20,Doc_Skittlebug,Sun Aug 08 20:53:36 +0000 2021,"RT @troutwhispers: How is this even legal???

United Airlines To Require All U.S. Employees To Get Vaccinated https://t.co/p4jb89bs8v",Me Yacht moored in Costa Rica,
21,oliviakingia,Sun Aug 08 20:53:31 +0000 2021,"RT @elligott9999: @Moseley69551249 @SWMarelise @zogoincognito Interesting I found this from just a couple of months ago. 

https://t.co/RLj…",,
22,above_monroe,Sun Aug 08 20:53:24 +0000 2021,"🇺🇸 UNITED #UAL1837: 1.3mi away [40° elevation] @ 5725ft, heading NNE @ 303mph [United Airlines - #BOEING 737-824]… https://t.co/4WCQfFgCI0","New Jersey, USA",
23,skawa03,Sun Aug 08 20:52:11 +0000 2021,"RT @latimes: United Airlines will require employees in the U.S. to be vaccinated against COVID-19 by late October, perhaps sooner, joining…",地球の隅っこ here and there,
24,clive4k,Sun Aug 08 20:51:03 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
25,BriannaCeleGill,Sun Aug 08 20:49:56 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,"Wales, United Kingdom",
26,xRightOnRedx,Sun Aug 08 20:49:10 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
27,wardj15,Sun Aug 08 20:48:28 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,wales,
28,JulieBalfour9,Sun Aug 08 20:48:19 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,Statsi Scotland ,
29,vargasmoni,Sun Aug 08 20:48:16 +0000 2021,United Airlines To Make Vaccines Mandatory For All Employees https://t.co/ubA4Nug4Ym,Airborne,
30,juniorcanes33,Sun Aug 08 20:47:45 +0000 2021,"RT @kylegriffin1: United Airlines will require its 67,000 U.S. employees to get vaccinated against COVID by no later than Oct. 25 or risk t…",,
31,connyabedini,Sun Aug 08 20:47:34 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,,
32,moukwa,Sun Aug 08 20:45:12 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",USA,
33,AMN06,Sun Aug 08 20:44:54 +0000 2021,RT @maddenifico: Due to a KILLER variant that is far more deadly and infectious than the original coronavirus — the time is coming for all…,Los Angeles CA,
34,MrMac6489,Sun Aug 08 20:44:44 +0000 2021,@FAANews @foxandfriends @GOPLeader @LeaderMcConnell @Delta @united @SouthwestAir @ALPAPilots @afa_cwa - PROBLEMS ON… https://t.co/0JX9gD9py7,,
35,rxbywxlf_,Sun Aug 08 20:43:52 +0000 2021,@RobertE40966620 @united They clearly talk to basic economy flyers differently when checking in and boarding. The d… https://t.co/w3N0hfCWYT,"Colorado, USA",
36,ANoble63393050,Sun Aug 08 20:42:25 +0000 2021,"RT @elligott9999: @Moseley69551249 @SWMarelise @zogoincognito Interesting I found this from just a couple of months ago. 

https://t.co/RLj…",,
37,ANoble63393050,Sun Aug 08 20:42:12 +0000 2021,"RT @elligott9999: @Moseley69551249 @SWMarelise @zogoincognito Wow, thanks for sharing. I thought they decided against it because so many Je…",,
38,mikeygotmad,Sun Aug 08 20:42:05 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,"London, England",
39,ANoble63393050,Sun Aug 08 20:41:47 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
40,narguessmoasser,Sun Aug 08 20:41:16 +0000 2021,"RT @ElAmerican_: Amid the contagions on account of the Delta variant,United Airlines will require all of its U.S. employees to get vaccinat…",Mother Earth,
41,above_monroe,Sun Aug 08 20:39:36 +0000 2021,"🇺🇸 UNITED #UAL1894: 4.1mi away [60° elevation] @ 37025ft, heading NE @ 608mph [United Airlines - #AIRBUS A319-131]… https://t.co/WGvPc5nqCv","New Jersey, USA",
42,laxradar,Sun Aug 08 20:39:03 +0000 2021,"United Airlines flight #UAL2051 spotted at 17,875 feet! https://t.co/HqWui2h6y4","Los Angeles, CA",
43,WileyFull,Sun Aug 08 20:36:08 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,"Wales, United Kingdom",
44,AiditaVC,Sun Aug 08 20:31:51 +0000 2021,"RT @ElAmerican_: Amid the contagions on account of the Delta variant,United Airlines will require all of its U.S. employees to get vaccinat…",,
45,Beanor,Sun Aug 08 20:31:11 +0000 2021,RT @CNET: United Airlines will require staff to be vaccinated https://t.co/t6k9VKiSxH,Varies,
46,OldDetroitPunk,Sun Aug 08 20:28:10 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Oscoda, MI",
47,dresdenrain,Sun Aug 08 20:28:04 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
48,DeverlyACoston,Sun Aug 08 20:25:55 +0000 2021,RT @maddenifico: Due to a KILLER variant that is far more deadly and infectious than the original coronavirus — the time is coming for all…,,
49,SwampMadness,Sun Aug 08 20:24:49 +0000 2021,"RT @elligott9999: @Moseley69551249 @SWMarelise @zogoincognito Interesting I found this from just a couple of months ago. 

https://t.co/RLj…",,
50,SwampMadness,Sun Aug 08 20:24:42 +0000 2021,"RT @elligott9999: @Moseley69551249 @SWMarelise @zogoincognito Wow, thanks for sharing. I thought they decided against it because so many Je…",,
51,ganeshk1102,Sun Aug 08 20:24:29 +0000 2021,"RT @TangleNews: United has become the first major airline to require a vaccine mandate for employees. 

Employees will need to be inoculate…",,
52,RoachwesselsW,Sun Aug 08 20:23:35 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
53,Refess,Sun Aug 08 20:23:06 +0000 2021,United Airlines will require US employees to be vaccinated - United Airlines will require employees in the U.S. to… https://t.co/Y1ERpIRI1F,,
54,QuintonGodsell,Sun Aug 08 20:23:06 +0000 2021,"RT @LynnBrittney2: US broadcaster CNN has fired three employees for not being vaccinated. Facebook, Google and Microsoft have all mandated…",UK,
55,JabariOEdwards1,Sun Aug 08 20:21:02 +0000 2021,"Top execs from Morgan Stanley, Mastercard, and United Airlines dish on their 5 summer reading recommendations about… https://t.co/LceltJ8jTy","Columbus, MS",
56,SFCitizen,Sun Aug 08 20:20:34 +0000 2021,"So United has 15 tentative ""orders"" for Boom Supersonic Overtures jets that just aint gonna happen, by 2029 or ever… https://t.co/5Qd7STGzsv",San Francisco,
57,carlos_mkting,Sun Aug 08 20:20:33 +0000 2021,"Top execs from Morgan Stanley, Mastercard, and United Airlines dish on their 5 summer reading recommendations about… https://t.co/wX6lOlgN9P","Barcelona, España",
58,laxradar,Sun Aug 08 20:19:07 +0000 2021,"United Airlines flight #UAL2362 spotted at 15,675 feet! https://t.co/VgHNmNPbDf","Los Angeles, CA",
59,mhp1604,Sun Aug 08 20:18:33 +0000 2021,"RT @ElAmerican_: Amid the contagions on account of the Delta variant,United Airlines will require all of its U.S. employees to get vaccinat…",Panama,
60,sarahmac48,Sun Aug 08 20:18:19 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
61,ElAmerican_,Sun Aug 08 20:17:08 +0000 2021,"Amid the contagions on account of the Delta variant,United Airlines will require all of its U.S. employees to get v… https://t.co/fmiYerjbB0",USA,
62,laxradar,Sun Aug 08 20:16:02 +0000 2021,"United Airlines flight #UAL2414 spotted at 33,975 feet! https://t.co/i47jj8flx1","Los Angeles, CA",
63,laxradar,Sun Aug 08 20:15:02 +0000 2021,"United Airlines flight #UAL2218 spotted at 15,750 feet! https://t.co/Nxx2FOi408","Los Angeles, CA",
64,Fatblokejim,Sun Aug 08 20:12:52 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,"Chesterfield, England",
65,DaveBedore1,Sun Aug 08 20:12:06 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Surrey, B.C.",
66,Harlowsailor,Sun Aug 08 20:10:58 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,"London, England",
67,LMutty1,Sun Aug 08 20:09:27 +0000 2021,RT @maddenifico: Due to a KILLER variant that is far more deadly and infectious than the original coronavirus — the time is coming for all…,USA,
68,IPSOGroup,Sun Aug 08 20:08:48 +0000 2021,"@united Thanks for no WIFI 2 out of last 2 legs. Also, how is it you run out of meal option while seated in 2D, and… https://t.co/MMFNmaEPJz","Washington, DC",
69,DaveSandtoft,Sun Aug 08 20:08:36 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,,
70,Roses4noses,Sun Aug 08 20:08:10 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",Way down south,
71,elligott9999,Sun Aug 08 20:07:14 +0000 2021,"@MAJTOURE @united They didn't even run it by the pilot's union. Previously they agreed that no ""mandates"" and now t… https://t.co/lmP90Htkx1",,
72,AndreasUskok011,Sun Aug 08 20:06:36 +0000 2021,"RT @Julija9Julija: ""Companies that currently  mandate vaccines"". Main hoax players 👇
Google
Facebook
Twitter
Microsoft
Walmart
Saks Fifth A…",Zemun,
73,EFCGriff,Sun Aug 08 20:06:10 +0000 2021,RT @Moseley69551249: @SWMarelise @zogoincognito United Airlines have told all of their employees no jab no job. There is a mass walkout fro…,London,
74,Moseley69551249,Sun Aug 08 20:06:10 +0000 2021,@Carebear07141 @mbobbyd @SWMarelise @zogoincognito @realstewpeters And the information about the mandatory vaccinat… https://t.co/5tJ2BnTMkf,,
