,user,date,text,location,coordinates
0,biannagolodryga,Fri Aug 06 11:35:37 +0000 2021,"United Airlines will require its U.S. employees to be vaccinated against Covid-19 this fall, the first major airlin… https://t.co/4XomSTKZ8A",New York,
1,washingtonpost,Fri Aug 06 11:35:25 +0000 2021,United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,"Washington, DC",
2,Lebeaucarnews,Fri Aug 06 11:32:24 +0000 2021,"United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if… https://t.co/DVF3q2L2z2",Chicago,
3,surfspup,Fri Aug 06 21:03:02 +0000 2021,RT @KHONnews: United is the first major U.S. airline to announce it will require vaccination for workers. https://t.co/ntEZIlPeGC,"Kailua, HI",
4,Legolad,Fri Aug 06 21:03:00 +0000 2021,"RT @NPR: United Airlines will require vaccination in its 67,000 workers, the first major U.S. carrier to do so. 

Its decision follows simi…",,
5,sherry_rica,Fri Aug 06 21:02:52 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Dallas, Texas, USA",
6,spree56,Fri Aug 06 21:02:43 +0000 2021,"RT @RonFilipkowski: United Airlines just became the first domestic US carrier to require all of their 67,000 employees to be vaccinated by…","Manhattan, KS",
7,CollingsworthSr,Fri Aug 06 21:02:39 +0000 2021,RT @Forbes: United Airlines Mandates Covid Vaccines For All U.S. Employees https://t.co/Uy30V7mUY7 https://t.co/W6xXpfGLRz,,
8,Crumlinfinglas,Fri Aug 06 21:02:38 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,"Massachusetts, USA",
9,lita_meza13,Fri Aug 06 21:02:36 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",sin city/co,
10,webbo2307,Fri Aug 06 21:02:21 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","London, England",
11,BenNune89404356,Fri Aug 06 21:02:14 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
12,CharmelCross,Fri Aug 06 21:02:12 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
13,Inc,Fri Aug 06 21:02:12 +0000 2021,United Airline employees can get the jab or they can get the boot. @annavmeyer https://t.co/zk2aYnxMcw,New York City,
14,GiannaJax,Fri Aug 06 21:02:11 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Los Angeles, CA",
15,og_lionheartx,Fri Aug 06 21:02:09 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,"36.0378° N, 79.0343° W",
16,RebelTeacher_,Fri Aug 06 21:02:08 +0000 2021,"RT @BernieSpofforth: United Airlines impose mandatory vaccination on all 67,000 staff. 

But it’s still a choice right? Feed your children…","Manchester, England",
17,traceyteepee5,Fri Aug 06 21:02:04 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…",,
18,ceciliaannh,Fri Aug 06 21:02:01 +0000 2021,"RT @biannagolodryga: United Airlines will require its U.S. employees to be vaccinated against Covid-19 this fall, the first major airline t…",,
19,lizcook27,Fri Aug 06 21:01:54 +0000 2021,RT @MollyJongFast: I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
20,HMkhan1228,Fri Aug 06 21:01:52 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,,
21,ElectBeaven,Fri Aug 06 21:01:52 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",Florida,
22,Fitzmurphy1,Fri Aug 06 21:01:43 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,,
23,COVID_Scale,Fri Aug 06 21:01:40 +0000 2021,"Since the start of the pandemic, 632,483 Americans have died from #COVID19 (14.8% of all deaths worldwide). That is… https://t.co/bQKeUfakyN",Earth,
24,kearny2014,Fri Aug 06 21:01:40 +0000 2021,"RT @nytimes: United Airlines will require all U.S. employees to be vaccinated against the coronavirus starting this fall, the company said.…","New Jersey, USA",
25,laxradar,Fri Aug 06 21:01:38 +0000 2021,"United Airlines flight #UAL1286 spotted at 12,075 feet! https://t.co/1aM4h0tuwD","Los Angeles, CA",
26,ItchyQ84,Fri Aug 06 21:01:34 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",,
27,djconn,Fri Aug 06 21:01:33 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,"Raleigh, NC",
