,user,date,text,location,coordinates
0,USATODAY,Wed Jul 21 15:57:22 +0000 2021,"On her flight back home, a disability rights activist said United Airlines damaged her wheelchair. Now she's asking… https://t.co/n5XsXPW7Fb","USA TODAY HQ, McLean, Va.",
1,Reuters,Thu Jul 22 08:10:00 +0000 2021,"Wall Street ended higher, powered by robust earnings from Verizon, Coca-Cola, Chipotle and United Airlines, and ren… https://t.co/AgDdK2vOYx",Around the world,
2,Investingcom,Sun Jul 18 13:45:00 +0000 2021,"🇺🇸EARNINGS THIS WEEK:

-NETFLIX
-TWITTER
-SNAP
-INTEL
-IBM
-TEXAS INSTRUMENTS
-COCA COLA
-CHIPOTLE
-DOMINO’S PIZZA… https://t.co/gUiObbVPJp",Global,
3,brownsfan204,Fri Jul 23 02:18:02 +0000 2021,@MommaHacker_ I retired from United Airlines. Reservations is hiring It's a work from home job Pay is ok till you g… https://t.co/f7Pxmsx0f3,Chicago,
4,laxradar,Fri Jul 23 02:16:42 +0000 2021,"United Airlines flight #UAL2276 spotted at 22,050 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",
5,Fernand79971688,Fri Jul 23 02:15:03 +0000 2021,"RT @IMSuzyQuzy: BREAKING! United States: Several communication, financial, and transportation software outages reported through America

Ou…",,
6,laxradar,Fri Jul 23 02:13:45 +0000 2021,"United Airlines flight #UAL695 spotted at 38,000 feet! https://t.co/wVmuIoUqGs","Los Angeles, CA",
7,laxradar,Fri Jul 23 02:12:41 +0000 2021,United Airlines flight #UAL1004 spotted at 650 feet! https://t.co/nM6lF5WJ1G,"Los Angeles, CA",
8,laxradar,Fri Jul 23 02:08:02 +0000 2021,United Airlines flight #UAL1137 spotted at 900 feet! https://t.co/w37iv6BlUw,"Los Angeles, CA",
9,IntelliTraveler,Fri Jul 23 02:05:09 +0000 2021,RT @Visit__World: Reminder On How To Use United Airlines Travel Bank Cash After Website Update https://t.co/xAEA10oqTM #Globetrotter #Trave…,,
10,QUSA83323291,Fri Jul 23 02:04:45 +0000 2021,"RT @IMSuzyQuzy: BREAKING! United States: Several communication, financial, and transportation software outages reported through America

Ou…",On the arch-to Heaven ,
11,COVID_Scale,Fri Jul 23 02:01:54 +0000 2021,"Since the start of the pandemic, 626,172 Americans have died from #COVID19 (15.1% of all deaths worldwide). That is… https://t.co/r2gFKFoLJq",Earth,
12,laxradar,Fri Jul 23 01:57:29 +0000 2021,"United Airlines flight #UAL1831 spotted at 37,950 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",
13,laxradar,Fri Jul 23 01:55:03 +0000 2021,"United Airlines flight #UAL1680 spotted at 1,875 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
14,opinionated75,Fri Jul 23 01:44:47 +0000 2021,RT @realfustercluck: For an additional $150 @united airlines will let me upgrade one row up to an unsold aisle seat right before we board.…,,
15,JumpandJackOff,Fri Jul 23 01:43:58 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,"Michigan, USA",
16,travelrentals1,Fri Jul 23 01:40:33 +0000 2021,Why American Airlines Lags Delta and United on a Key Recovery Metric https://t.co/BIwWGVV4ox,,
17,realfustercluck,Fri Jul 23 01:38:50 +0000 2021,For an additional $150 @united airlines will let me upgrade one row up to an unsold aisle seat right before we boar… https://t.co/lNF3ALKFdG,,
18,farjadk,Fri Jul 23 01:33:13 +0000 2021,I have exclusively flown @AmericanAir for the last 3 years so that I can earn priority except one solitary United f… https://t.co/YV1QiLHlED,"Salt Lake City, UT",
19,IMSuzyQuzy,Fri Jul 23 01:32:06 +0000 2021,"BREAKING! United States: Several communication, financial, and transportation software outages reported through Ame… https://t.co/gxxUjFIaEz",PA,
20,COVID_Scale,Fri Jul 23 01:31:19 +0000 2021,"Since the start of the pandemic, 626,166 Americans have died from #COVID19 (15.1% of all deaths worldwide). That is… https://t.co/01RsWUOUtN",Earth,
21,laxradar,Fri Jul 23 01:30:58 +0000 2021,"United Airlines flight #UAL481 spotted at 7,250 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
22,SamOfTheJungle,Fri Jul 23 01:22:23 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,South Africa,
23,laxradar,Fri Jul 23 01:21:24 +0000 2021,"United Airlines flight #UAL2481 spotted at 33,000 feet! https://t.co/McPKYXEJi2","Los Angeles, CA",
24,laxradar,Fri Jul 23 01:18:51 +0000 2021,"United Airlines flight #UAL1754 spotted at 18,750 feet! https://t.co/AduQsRKyxt","Los Angeles, CA",
25,BiTourist8,Fri Jul 23 01:13:29 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,"Austin, TX",
26,AdaNeptune,Fri Jul 23 01:12:46 +0000 2021,"I was listening to the classical music station one day, heard something familiar, then realized: ""It's the music fr… https://t.co/GOIM1lOvBh","Bay Area, California",
27,joshuaicore,Fri Jul 23 01:11:28 +0000 2021,@kderosa @LJAkaar67 @JulieMFaenza @KathrynTewson @EricJRyanLaw @kurenaixiii @troycoverdale @BettikTheThird… https://t.co/TQV7f0psIl,"Here, not there",
28,nytimesbusiness,Fri Jul 23 01:11:04 +0000 2021,"Building on a spring rebound, more people are flying this summer, increasing profits and hiring at the airlines. https://t.co/ncJT0fievC","New York, NY",
29,_MAKA3LA_,Fri Jul 23 00:50:18 +0000 2021,Only book @united Airlines if you want to arrive at your final destination 3 hours late twice in one week 🤪😭,,
30,laxradar,Fri Jul 23 00:48:40 +0000 2021,"United Airlines flight #UAL1534 spotted at 15,375 feet! https://t.co/z99EMEARo6","Los Angeles, CA",
31,laxradar,Fri Jul 23 00:48:22 +0000 2021,"United Airlines flight #UAL1508 spotted at 36,000 feet! https://t.co/qGK9xNHfd8","Los Angeles, CA",
32,E_TiMo,Fri Jul 23 00:46:43 +0000 2021,@ScottSeattleWx Lemme guess...United Airlines? Happened to me a week ago and the song's still stuck in my head 🤷‍♂️,Seattle,
33,TVTHEditor,Fri Jul 23 00:46:12 +0000 2021,"@lu_nyc Oh yes. Most definitely.

It was such a thrill. She was so kind but all I wanted to do was fall out and lay… https://t.co/gbczkuthzS","Los Angeles, CA",
34,calllmeluke,Fri Jul 23 00:44:34 +0000 2021,RT @lilchurropdx: Goddamn United Airlines ruining all the fun https://t.co/qqjlTLGULG,"Portland, OR",
35,AfAExecDirector,Fri Jul 23 00:34:59 +0000 2021,United Airlines ditches cargo-only flights as passengers return https://t.co/SxGov7rIFt via @freightwaves,"Washington, DC",
36,indigopet,Fri Jul 23 00:34:01 +0000 2021,@NMishanec Maybe he's with Jake Cefolia? https://t.co/DacbYkgAwj,Chicago,
